PaperID,DOI,Year,url,Title
25,10.1115/DETC2014-35032,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090521,"Multi-Disciplinary Design Optimization for Large-Scale Reverse Osmosis Systems"
26,10.1115/DETC2014-35038,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090522,"Modular Design of Community-Scale Photovoltaic Reverse Osmosis Systems Under Uncertainty"
27,10.1115/DETC2014-35176,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090523,"Energetic and Socioeconomic Justification for Solar-Powered Desalination Technology for Rural Indian Villages"
28,10.1115/DETC2014-35215,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090524,"Selection of Sustainable Wind Turbine Tower Geometry and Material Using Multi-Level Decision Making"
29,10.1115/DETC2014-34368,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090525,"Policy and Demand as Drivers for Product Quality and Sustainability: A Market Systems Approach"
30,10.1115/DETC2014-34493,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090526,"Should Optimal Designers Worry About Consideration?"
31,10.1115/DETC2014-34643,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090527,"A Socio-Academic Approach in Providing Renewable Energy Sources: Experiences of Mechanical Engineering Department, Mapua Institute of Technology"
32,10.1115/DETC2014-34699,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090528,"Design for Upstream and Downstream Market Systems With Interoperability Considerations"
33,10.1115/DETC2014-34745,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090529,"A Study of Automotive Greenhouse Gas Emissions and Reduction Opportunities Through Adoption of Electric Drive Vehicles"
34,10.1115/DETC2014-34790,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090530,"Enhanced Adaptive Choice-Based Conjoint Analysis Incorporating Engineering Knowledge"
35,10.1115/DETC2014-35115,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090531,"Proof-of-Concept Evaluation of a Low-Cost and Low-Weight Tractor for Small-Scale Farms"
36,10.1115/DETC2014-35270,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090532,"Integrated Decision Making in Electric Vehicle and Charging Station Location Network Design"
37,10.1115/DETC2014-35307,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090533,"Considering Design Prohibitions in Product Line Optimization"
38,10.1115/DETC2014-34313,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090534,"A Random Process Metamodel for Time-Dependent Reliability of Dynamic Systems"
39,10.1115/DETC2014-34550,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090535,"Design of Smart Sensing Functions Using Piezoelectric Materials for Failure Diagnostics"
40,10.1115/DETC2014-34552,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090536,"Evolving Design Model Synchronization for System Health Management Using Laplace Approximation"
41,10.1115/DETC2014-34558,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090537,"Resilience Modeling and Quantification for Design of Complex Engineered Systems Using Bayesian Networks"
42,10.1115/DETC2014-34560,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090538,"A Self-Cognizant Dynamic System Approach for Health Management: Lithium-Ion Battery Case Study"
43,10.1115/DETC2014-34636,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090539,"Estimation of Reliable Replacement Time of Cutting Tool in Tooling Machines Using the Energy-Based Reliability Model (ERM)"
44,10.1115/DETC2014-34837,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090540,"Statistical Health Diagnostics for Water-Cooled Power Generator Stator Winding Against Water Absorption"
45,10.1115/DETC2014-35005,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090541,"Engineering Recoverability: A New Indicator of Design for Engineering Resilience"
46,10.1115/DETC2014-34150,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090542,"Toward a Market-Based Lean Startup Product Design Method for the Developing World"
47,10.1115/DETC2014-34687,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090543,"Components of a Framework for the Design of Energy Services for Villages in Developing Countries"
48,10.1115/DETC2014-35357,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090544,"A Method for Determining Customer Needs in the Developing World"
49,10.1115/DETC2014-35457,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090545,"Single Cell Battery Charger for Portable Electronic Devices in Developing Countries"
50,10.1115/DETC2014-35463,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090546,"Improving Irrigation in Remote Areas: Multi-Objective Optimization of a Treadle Pump"
51,10.1115/DETC2014-34045,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090547,"Template Driven Conceptual Design of High Speed Trains"
52,10.1115/DETC2014-34407,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090548,"Creating Faultable Network Models of Complex Engineered Systems"
53,10.1115/DETC2014-34503,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090549,"Toward a Value-Driven Design Approach for Complex Engineered Systems Using Trade Space Exploration Tools"
54,10.1115/DETC2014-35259,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090550,"Optimal Configuration of Valves and Plumbing Lines in Complex Housing"
55,10.1115/DETC2014-34157,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090552,"Integrated Multiscale Robust Design Considering Microstructure Evolution and Material Properties in the Hot Rolling Process"
56,10.1115/DETC2014-34184,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090553,"Evolution of Meso-Structures for Non-Pneumatic Tire Development: A Case Study"
57,10.1115/DETC2014-34197,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090554,"Hot Forging of Automobile Steel Gear Blanks: An Exploration of the Solution Space"
58,10.1115/DETC2014-34203,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090555,"Inverse Design of Manufacturing Process Chains"
59,10.1115/DETC2014-34208,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090556,"An Approach to Robust Process Design for Continuous Casting of Slab"
60,10.1115/DETC2014-34254,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090557,"Exploration of the Design Space in Continuous Casting Tundish"
61,10.1115/DETC2014-34435,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090558,"A Multi-Scale Materials Modeling Method With Seamless Zooming Capability Based on Surfacelets"
62,10.1115/DETC2014-34436,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090559,"Bayesian Network Classifiers and Design Flexibility Metrics for Set-Based, Multiscale Design With Materials Design Applications"
63,10.1115/DETC2014-34570,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090560,"A Machine Learning-Based Design Representation Method for Designing Heterogeneous Microstructures"
64,10.1115/DETC2014-34707,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090561,"Constraint Satisfaction Approach to the Design of Multi-Component, Multi-Phase Alloys"
65,10.1115/DETC2014-34712,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090562,"Efficient Filtering in Topology Optimization via B-Splines"
66,10.1115/DETC2014-35059,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090563,"Domain Composition Method for Structural Optimization"
67,10.1115/DETC2014-35213,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090564,"Projection-Based Topology Optimization Using Discrete Object Sets"
68,10.1115/DETC2014-34303,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090565,"A Hybrid Approach to Polygon Offsetting Using Winding Numbers and Partial Computation of the Voronoi Diagram"
69,10.1115/DETC2014-34390,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090566,"Topology Preserving Digitization of Physical Prototypes Using Deformable Subdivision Models"
70,10.1115/DETC2014-34544,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090567,"Challenges in Designing and Manufacturing Fully Optimized Functional Gradient Material Objects"
71,10.1115/DETC2014-34568,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090568,"Optimization of Tooth Root Profile of Spur Gears for Maximum Load-Carrying Capacity"
72,10.1115/DETC2014-35315,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090569,"Automatic Detection and Extraction of Tolerance Stacks in Mechanical Assemblies"
73,10.1115/DETC2014-34839,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090570,"A Formal Model of Human Interactions for Service Ecosystem Design"
74,10.1115/DETC2014-35478,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090571,"Identifying Glenoid Geometries Through Radial Basis Functions for Implant Design"
75,10.1115/DETC2014-35489,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090572,"Advancing Design Through the Creation and Visualization of Virtual Population Representing U.S. Civilians"
76,10.1115/DETC2014-34594,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090573,"A Simultaneous Computing Framework for Metamodel-Based Design Optimization"
77,10.1115/DETC2014-34778,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090574,"Problem Formulations for Simulation-Based Design Optimization Using Statistical Surrogates and Direct Search"
78,10.1115/DETC2014-34948,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090575,"An Approach Towards Generating Surrogate Models by Using RBFN With a Priori Bias"
79,10.1115/DETC2014-35316,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090576,"A Global High Dimensional Metamodeling Approach With the Ability of Using Non-Uniform Sampling"
80,10.1115/DETC2014-35358,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090577,"Concurrent Surrogate Model Selection (COSMOS) Based on Predictive Estimation of Model Fidelity"
81,10.1115/DETC2014-34634,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090578,"Global Optimization With Quantum Walk Enhanced Grover Search"
82,10.1115/DETC2014-34652,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090579,"Investigation of Numerical Performance of Partitioning and Parallel Processing of Markov Chain (PPMC) for Complex Design Problems"
83,10.1115/DETC2014-34708,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090580,"A System Uncertainty Propagation Approach With Model Uncertainty Quantification in Multidisciplinary Design"
84,10.1115/DETC2014-34772,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090581,"System of Systems Approach to Air Transportation Design Using Nested Problem Formulation and Direct Search Optimization"
85,10.1115/DETC2014-35066,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090582,"Iteration Complexity of the Alternating Direction Method of Multipliers for Quasi-Separable Problems in Multi-Disciplinary Design Optimization"
86,10.1115/DETC2014-35103,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090583,"Dual Residual in Augmented Lagrangian Coordination for Decomposition-Based Optimization"
87,10.1115/DETC2014-35121,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090584,"Solving Structure for Network-Decomposed Problems Optimized With Augmented Lagrangian Coordination"
88,10.1115/DETC2014-35299,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090585,"Cooperative Design Optimization (CDO) for Multidisciplinary Systems"
89,10.1115/DETC2014-35308,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090586,"A Dynamic Service-Oriented Distributed Computing Framework for Evaluation of Computationally Expensive Black-Box Analyses"
90,10.1115/DETC2014-35413,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090587,"Application of Analytical Target Cascading for Engine Calibration Optimization Problem"
91,10.1115/DETC2014-34298,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090588,"Evaluation of System Reconfigurability Based on Usable Excess"
92,10.1115/DETC2014-34555,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090589,"Using Interfaces to Drive Module Definition: Investigating the Impact of a New Design Dependency Measure"
93,10.1115/DETC2014-35314,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090590,"Solving the Reconfigurable Design Problem for Multiability With Application to Robotic Systems"
94,10.1115/DETC2014-35334,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090591,"Designing Scalable Product Families for Black-Box Functions"
95,10.1115/DETC2014-34244,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090592,"Decision Topology Assessment in Engineering Design Under Uncertainty"
96,10.1115/DETC2014-34257,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090593,"Redundancy Allocation for Reliability Design of Engineering Systems With Failure Interactions"
97,10.1115/DETC2014-34259,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090594,"Improve System Reliability and Robustness Using Axiomatic Design and Fault Tree Analysis"
98,10.1115/DETC2014-34281,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090595,"Efficient Global Optimization Reliability Analysis (EGORA) for Time-Dependent Limit-State Functions"
99,10.1115/DETC2014-34294,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090596,"Incorporating Flexibility in the Design of Repairable Systems: Design of Microgrids"
100,10.1115/DETC2014-34326,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090597,"A Simulation Method to Estimate the Time-Varying Failure Rate of Dynamic Systems"
101,10.1115/DETC2014-34418,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090598,"An Improved Stochastic Upscaling Method for Multiscale Engineering Systems"
102,10.1115/DETC2014-34546,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090599,"A Confidence-Based Adaptive Sampling Approach for Dynamic Reliability Analysis"
103,10.1115/DETC2014-34549,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090600,"An Integrated Performance Measure Approach for System Reliability Assessment"
104,10.1115/DETC2014-34581,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090601,"Inverse Reliability Analysis for Approximated Second-Order Reliability Method Using Hessian Update"
105,10.1115/DETC2014-34644,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090602,"Confidence-Based Method for Reliability-Based Design Optimization"
106,10.1115/DETC2014-35078,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090603,"Time-Dependent Reliability Analysis Using the Total Probability Theorem"
107,10.1115/DETC2014-35210,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090604,"Topology Optimization With Unknown-but-Bounded Load Uncertainty"
108,10.1115/DETC2014-35244,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090605,"Applying Robust Design Optimization to Large Systems"
109,10.1115/DETC2014-35623,2014,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=2090606,"An Efficient Reliability Analysis Method for Structures With Epistemic Uncertainty Using Evidence Theory"
110,10.1115/DETC2013-12155,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830286,"An Explicit Level-Set Approach for Structural Topology Optimization"
111,10.1115/DETC2013-12668,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830287,"Mixed Discrete and Continuous Variable Optimization Based on Constraint Aggregation and Relative Sensitivity"
112,10.1115/DETC2013-12992,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830288,"Optimization of the Cutting Conditions for High Speed Drilling of Woven Composites"
113,10.1115/DETC2013-13304,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830289,"Optimization of the Shock Mitigation Layer in the Space Frame Joints of an Armored Vehicle"
114,10.1115/DETC2013-13317,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830290,"Non-Probabilistic Based Topology Optimization Under External Load Uncertainty With Eigenvalue-Superposition of Convex Models"
115,10.1115/DETC2013-12148,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830291,"A Spatial Grammar for the Computational Design Synthesis of Vise Jaws"
116,10.1115/DETC2013-12670,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830292,"A Knowledge-Based Approach for the Automated Design of Robotic/Human Manufacturing Workcells in Hazardous Environments"
117,10.1115/DETC2013-12952,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830293,"A New Approach for Designing a Gearbox for a New Kind of Independently Controllable Transmissions"
118,10.1115/DETC2013-13058,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830294,"Topology Optimization of Fluid Channels Using Generative Graph Grammars"
119,10.1115/DETC2013-13593,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830295,"Particle Swarm Optimization With Crossover and Mutation Operators Using the Diversity Criteria"
120,10.1115/DETC2013-12360,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830296,"A New Method for Design Decisions Using Decision Topologies"
121,10.1115/DETC2013-12622,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830297,"Towards Understanding the Role of Interaction Effects in Visual Conjoint Analysis"
122,10.1115/DETC2013-12686,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830298,"Expanding the Bottom-Up Design Approach Through Integrating Design Attitudes Into Set-Based Design"
123,10.1115/DETC2013-13098,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830299,"Preference Construction, Sequential Decision Making, and Trade Space Exploration"
124,10.1115/DETC2013-13309,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830300,"Investigating the Relationship Between Product Design Complexity and FDA for Medical Device Development"
125,10.1115/DETC2013-12340,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830301,"Multi-Objective Robust Optimization Design of a Fixed-Speed Horizontal Axis Wind Turbine"
126,10.1115/DETC2013-12503,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830302,"Multi-Stage Optimization of Wind Farms With Limiting Factors"
127,10.1115/DETC2013-12600,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830303,"Wave Energy Extraction Maximization in Irregular Ocean Waves Using Pseudospectral Methods"
128,10.1115/DETC2013-12611,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830304,"Design of Thin Film Solar Cell Material Structures for Reliability and Performance Robustness"
129,10.1115/DETC2013-12654,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830305,"Design Optimization of a Solar-Powered Reverse Osmosis Desalination System for Small Communities"
130,10.1115/DETC2013-12695,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830306,"Assessing Long-Term Wind Conditions by Combining Different Measure-Correlate-Predict Algorithms"
131,10.1115/DETC2013-12764,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830307,"Designing a System of Plug-In Hybrid Electric Vehicle Charging Stations"
132,10.1115/DETC2013-12876,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830308,"Optimum Solar-Powered HDH Desalination System for Semi-Isolated Communities"
133,10.1115/DETC2013-13196,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830309,"Sensitivity of Array-Like and Optimized Wind Farm Output to Key Factors and Choice of Wake Models"
134,10.1115/DETC2013-13433,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830310,"Effects of Uncertain Land Availability, Wind Shear, and Cost on Wind Farm Layout"
135,10.1115/DETC2013-12264,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830311,"An Activity-Based Costing Method to Support Market-Driven Top-Down Product Family Design"
136,10.1115/DETC2013-12425,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830312,"Predicting Consumer Choice Set Using Product Association Network and Data Analytics"
137,10.1115/DETC2013-12712,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830313,"A Bayesian Approach to Extrinsic Versus Intrinsic Uncertainty in Design for Market Systems"
138,10.1115/DETC2013-12886,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830314,"Strategies for Consumer Control of Complex Product Forms in Generative Design Systems"
139,10.1115/DETC2013-13188,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830315,"Robust Supply Chain Network Design by Considering Demand-Side Uncertainty and Supply-Side Disruption"
140,10.1115/DETC2013-13228,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830316,"Extracting Consumer Preference From User-Generated Content Sources Using Classification"
141,10.1115/DETC2013-13303,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830317,"Enhanced Targeted Initial Populations for Multiobjective Product Line Optimization"
142,10.1115/DETC2013-13372,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830318,"Sensitivity of Vehicle Market Share Predictions to Alternative Discrete Choice Model Specifications"
143,10.1115/DETC2013-13705,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830319,"Determining Vehicle-Level Specifications for a New Car Program Considering Market Environments and Engineering Design Constraints"
144,10.1115/DETC2013-12514,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830320,"A Framework for System Design Optimization Based on Maintenance Scheduling With Prognostics and Health Management"
145,10.1115/DETC2013-12593,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830321,"Concurrent Design of Functional Reliability and Failure Prognosis for Engineered Resilience"
146,10.1115/DETC2013-12601,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830322,"Design of a Robust Classification Fusion Platform for Structural Health Diagnostics"
147,10.1115/DETC2013-12905,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830323,"Computerized Systematic Approach to Fault Tree Analysis Based on Quantity Dimension Indexing"
148,10.1115/DETC2013-13592,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830324,"A Copula-Based Sampling Method for Data-Driven Prognostics and Health Management"
149,10.1115/DETC2013-12650,2013,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830325,"A Heat Transfer Model for the Conceptual Design of a Biomass Cookstove for Developing Countries"
