PaperID,DOI,Year,url,Title
486,10.1115/DETC2010-28753,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610876,"Mass Customization: A Review of the Paradigm Across Marketing, Engineering and Distribution Domains"
487,10.1115/DETC2010-28775,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610879,"Automated Concept Generation Using Branched Functional Models"
488,10.1115/DETC2010-28818,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610882,"Development of Game Theoretic Protocols for Multilevel Design"
489,10.1115/DETC2010-28911,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610884,"Exploring Automated Concept Generator Output Through Principal Component Analysis"
490,10.1115/DETC2010-29068,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610886,"Concept Opportunity Diagrams: A Visual Modeling Method to Find Multifunctional Design Concepts"
491,10.1115/DETC2010-28242,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610889,"Modular Product Configuration: An Automatic Tool for Eliciting Design Knowledge From Parametric CAD Models"
492,10.1115/DETC2010-28528,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610892,"Reconfigurable Products and Their Means of Reconfiguration"
493,10.1115/DETC2010-28550,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610894,"Optimal Adaptable Design Considering Changes of Requirements, Configurations and Parameters in the Whole Product Life-Cycle"
495,10.1115/DETC2010-28723,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610897,"State Transition in Reconfigurable Systems"
496,10.1115/DETC2010-28739,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610899,"An Engineering Design Strategy for Reconfigurable Products That Support Poverty Alleviation"
497,10.1115/DETC2010-28490,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610902,"A Framework for Choice Modeling in Usage Context-Based Design"
498,10.1115/DETC2010-28662,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610904,"Product Family Deployment Through Optimal Resource Allocation Under Market System"
499,10.1115/DETC2010-28778,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610906,"Strategic Product Design Decisions for Uncertain Market Systems Using an Agent Based Approach"
500,10.1115/DETC2010-29032,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610909,"A Method for Supporting Service Design Based on Multiple Domain Knowledge"
501,10.1115/DETC2010-28102,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610912,"Parallel Biogeography-Based Optimization With GPU Acceleration for Nonlinear Optimization"
502,10.1115/DETC2010-28355,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610915,"Constraint Importance Mode Pursuing Sampling for Continuous Global Optimization"
503,10.1115/DETC2010-28475,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610916,"Design Preference Elicitation, Derivative-Free Optimization and Support Vector Machine Search"
504,10.1115/DETC2010-28601,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610919,"Protocol-Based Multi-Agent Systems: Examining the Effect of Diversity, Dynamism, and Cooperation in Heuristic Optimization Approaches"
505,10.1115/DETC2010-29085,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610921,"A Hybrid Biomimetic Genetic Algorithm Using a Local Fuzzy Simplex Search"
506,10.1115/DETC2010-28677,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610924,"Computation of the Usage Contexts Coverage of a Jigsaw With CSP Techniques"
507,10.1115/DETC2010-28712,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610927,"Visual Analysis of User Accommodation"
508,10.1115/DETC2010-28879,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610929,"Considering Secular and Demographic Trends in Designing for Present and Future Populations"
509,10.1115/DETC2010-29054,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610932,"Augmented Reality Visualization of Automobile Air Conditioning Using Optical Tracking Tools"
510,10.1115/DETC2010-28208,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610936,"Reverse Engineering for Spotting of Sheet Metal Forming Parts"
511,10.1115/DETC2010-28440,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610938,"2-D Path Planning for Direct Laser Deposition Process"
512,10.1115/DETC2010-28442,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610940,"A Multi-Axis Slicing Method for Direct Laser Deposition Process"
513,10.1115/DETC2010-28645,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610943,"Basic Study of Autologous-Bone-Replaceable Artificial Bone Fabrication With Porosity Distribution Using Electrolysis"
514,10.1115/DETC2010-28922,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610946,"Additive Manufacturing Based on Multiple Calibrated Projectors and Its Mask Image Planning"
515,10.1115/DETC2010-28205,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610949,"The Automated Planning for Fixture Location Based on Process Requirement"
519,10.1115/DETC2010-28261,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610952,"Robustness Analysis of Airfoil Performance"
521,10.1115/DETC2010-28338,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610954,"Symmetry Plane Detection for 3D CAD Volumes"
522,10.1115/DETC2010-28618,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610957,"Collision-Free Locating of Mobile Cranes in 3D Lifting System"
523,10.1115/DETC2010-28782,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610960,"A Fast Grid Deformation Algorithm for Aerodynamic Shape Optimization"
524,10.1115/DETC2010-28376,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610962,"Fundamental Concepts for Collaboratively Obtaining Optimum Product Designs"
525,10.1115/DETC2010-28554,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610964,"Investigation of Design Tools as Complexity Management Techniques"
526,10.1115/DETC2010-28724,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610966,"Bayesian Network Classifiers for Set-Based Collaborative Design"
527,10.1115/DETC2010-28768,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610970,"Functional Decomposition of the Clustering Approach for Matrix-Based Structuring"
528,10.1115/DETC2010-28872,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610972,"Examining Interactions Between Solution Architecture and Designer Mistakes"
529,10.1115/DETC2010-28117,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610974,"Support Vector Regression Modeling for Design and Analysis of Mechanical Snubbing"
530,10.1115/DETC2010-28767,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610976,"A Simulation-Based Robust Concept Exploration Method"
531,10.1115/DETC2010-28813,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610979,"Making the Most Out of Surrogate Models: Tricks of the Trade"
532,10.1115/DETC2010-28958,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610982,"Turning Black-Box Into White Functions"
533,10.1115/DETC2010-29030,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610985,"Improving Multi-Response Metamodels With Upper/Lower Bound Information Using Multi-Stage, Non-Stationary Covariance Functions"
534,10.1115/DETC2010-28064,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610987,"A MINLP Model for Global Optimization of Plug-In Hybrid Vehicle Design and Allocation to Minimize Life Cycle Greenhouse Gas Emissions"
535,10.1115/DETC2010-28362,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610989,"Hybrid Power/Energy Generation System Design Through Multistage Design Optimization Problem With Complementarity Constraints"
536,10.1115/DETC2010-28369,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610991,"Design and Analysis of Hybrid Guideway Heating System for Morgantown Personal Rapid Transit"
537,10.1115/DETC2010-28489,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610994,"Design Optimization of Reverse Osmosis Water Desalination Systems via Genetic Algorithms"
538,10.1115/DETC2010-28493,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1610997,"Studies on the Design of Reverse Osmosis Water Desalination Systems for Cost and Energy Efficiency"
539,10.1115/DETC2010-28748,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611000,"An Extended Pattern Search Approach to Wind Farm Layout Optimization"
540,10.1115/DETC2010-28927,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611001,"Design of an Extended-Range Electric Vehicle for the EcoCAR Challenge"
541,10.1115/DETC2010-28972,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611004,"Plug-In Hybrid Electric Vehicle Battery Selection for Optimum Economic and Environmental Benefits Using Pareto Set Points and PSAT™"
542,10.1115/DETC2010-29055,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611006,"An Investigation of Sustainability, Preference, and Profitability in Design Optimization"
543,10.1115/DETC2010-29121,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611010,"Response Surface Based Cost Model for Onshore Wind Farms Using Extended Radial Basis Functions"
544,10.1115/DETC2010-28393,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611013,"Optimal Camera Path Planning for the Inspection of Printed Circuit Boards Using a Two Stepped Optimization Approach"
545,10.1115/DETC2010-28788,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611015,"Constraint Management of Reduced Representation Variables in Decomposition-Based Design Optimization"
546,10.1115/DETC2010-28887,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611018,"Combined Plant and Controller Design Using Decomposition-Based Design Optimization and the Minimum Principle"
547,10.1115/DETC2010-29129,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611021,"Optimizing the Unrestricted Placement of Turbines of Differing Rotor Diameters in a Wind Farm for Maximum Power Generation"
548,10.1115/DETC2010-29207,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611023,"A Cutting Plane Method for Analytical Target Cascading With Augmented Lagrangian Coordination"
549,10.1115/DETC2010-28456,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611027,"Reducible Uncertain Interval Design (RUID) by Kriging Meta-Model Assisted Multi-Objective Optimization"
550,10.1115/DETC2010-28488,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611029,"Multi-Objective Optimization in Industrial Robotic Cell Design"
551,10.1115/DETC2010-28543,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611031,"An Improved Kriging Assisted Multi-Objective Genetic Algorithm"
552,10.1115/DETC2010-28689,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611033,"Investigating the Significance of “One-to-Many” Mappings in Multiobjective Optimization"
553,10.1115/DETC2010-28849,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611036,"Ball Bearing Fatigue and Wear Life Optimization Using Elastohydrodynamic and Genetic Algorithm"
554,10.1115/DETC2010-28269,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611038,"Development of a Product Family Analysis Toolkit for Systematic Benchmarking"
555,10.1115/DETC2010-28390,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611041,"User Interface Design for Interactive Product Family Analysis and Variants Derivation"
556,10.1115/DETC2010-28573,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611043,"Validating the Generational Variety Index (GVI) Through Product Family Optimization: A Preliminary Study"
557,10.1115/DETC2010-28682,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611046,"Universal Product Family Design Valuation in an Uncertain Market Environment"
558,10.1115/DETC2010-28888,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611048,"Designing a Product Package Platform"
559,10.1115/DETC2010-28130,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611051,"System RBDO With Correlated Variables Using Probabilistic Re-Analysis and Local Metamodels"
560,10.1115/DETC2010-28131,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611052,"A Simulation-Based Random Process Method for Time-Dependent Reliability of Dynamic Systems"
561,10.1115/DETC2010-28140,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611056,"Multi-Objective Design and Tolerance Allocation for Single- and Multi-Level Systems"
562,10.1115/DETC2010-28159,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611058,"Modified Reduced Gradient With Realizations Sorting for Hard Equality Constraints in Reliability-Based Design Optimization"
563,10.1115/DETC2010-28172,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611061,"Probabilistic Design Optimization of Frequency Dispersion for Rotating Blades"
564,10.1115/DETC2010-28178,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611063,"Second-Order Reliability Method With First-Order Efficiency"
565,10.1115/DETC2010-28266,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611067,"A Joint Probability Approach to Multiobjective Optimization Under Uncertainty"
566,10.1115/DETC2010-28343,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611069,"Parameter Screening in Dynamic Computer Model Calibration Using Global Sensitivities"
567,10.1115/DETC2010-28364,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611072,"Trending Mining for Predictive Product Design"
568,10.1115/DETC2010-28431,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611073,"Validating Designs Through Sequential Simulation-Based Optimization"
569,10.1115/DETC2010-28539,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611076,"Risk Management in Product Design: Current State, Conceptual Model and Future Research"
570,10.1115/DETC2010-28569,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611078,"Model-Based Method to Translate System Level Customer Need to Part Specification"
571,10.1115/DETC2010-28591,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611082,"Sampling-Based Stochastic Sensitivity Analysis Using Score Functions for RBDO Problems With Correlated Random Variables"
572,10.1115/DETC2010-28597,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611084,"Reliability-Based Design Optimization With Confidence Level for Non-Gaussian Distributions Using Bootstrap Method"
573,10.1115/DETC2010-28790,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611086,"Multiscale Variability and Uncertainty Quantification Based on a Generalized Multiscale Markov Model"
574,10.1115/DETC2010-28828,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611088,"Updating Predictive Models: Calibration, Bias Correction and Identifiability"
575,10.1115/DETC2010-28871,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611091,"A Hybrid Reliability Approach for Reliability-Based Design Optimization"
576,10.1115/DETC2010-28917,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611093,"Enabling Integrated Material and Product Design Under Uncertainty Through Stochastic Constitutive Relations"
577,10.1115/DETC2010-29023,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611097,"Tolerance Allocation of Assemblies Using Fuzzy Comprehensive Evaluation and Decision Support Processes"
578,10.1115/DETC2010-29183,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611099,"Effective Random Field Characterization Considering Statistical Dependence for Probability Analysis and Design"
579,10.1115/DETC2010-28110,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611102,"Validation of Computational Fluid Structure Interaction Models for Shape Optimization Under Blast Impact"
580,10.1115/DETC2010-28389,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611104,"A Modified Continuous Reactive Tabu Search for Damage Detection in Beams"
582,10.1115/DETC2010-28411,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611107,"An Efficient Tradeoff Approach for Topology Optimization With Manufacturing Constraints"
583,10.1115/DETC2010-28462,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611108,"Optimum Design of an Anchoring System for Percutaneous Mitral Valve Repair"
584,10.1115/DETC2010-28592,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611112,"Tracing Pareto-Optimal Frontiers in Topology Optimization"
585,10.1115/DETC2010-28856,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611114,"Topology Optimization of Piezoelectric Energy Harvesting Devices Subjected to Stochastic Excitation"
586,10.1115/DETC2010-28891,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611116,"Fastener Pattern Optimization of an Eccentrically Loaded Multi-Fastener Connection"
588,10.1115/DETC2010-28916,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611118,"The Mathematical Model of a Procedure for Percutaneous Annuloplasty"
589,10.1115/DETC2010-28942,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611121,"Using Level Set Method in Order to Design Structures Against Buckling"
590,10.1115/DETC2010-28997,2010,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1611124,"An Optimization Model for Parabolic-Trough Solar Power Generation Systems"
591,10.1115/DETC2009-86123,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649902,"Integrated Decision Model for Interrelated Sub-Problems of Part Design or Selection, Machine Loading and Machining Optimization"
592,10.1115/DETC2009-86780,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649903,"Automated Synthesis and Optimization of Gear Train Topologies"
593,10.1115/DETC2009-87012,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649905,"Hybrid General Heuristic Gradient Projection for Frame Optimization of Micro and Macro Applications"
594,10.1115/DETC2009-87072,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649906,"Automated Vehicle Structural Crashworthiness Design via a Crash Mode Matching Algorithm"
595,10.1115/DETC2009-87461,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649908,"System Dynamics Through Graphical Dimensional Analysis"
596,10.1115/DETC2009-87482,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649910,"Development of a Changeable Airfoil Optimization Model for Use in the Multidisciplinary Design of Unmanned Aerial Vehicles"
597,10.1115/DETC2009-87499,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649911,"Design Optimization of a Special Class of Steel Structures via Genetic Algorithms and Stochastic Sampling"
598,10.1115/DETC2009-87522,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649913,"Variable Fidelity Modeling as Applied to Trajectory Optimization for a Hydraulic Backhoe"
599,10.1115/DETC2009-86887,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649914,"Creating Polytope Representation of Design Spaces for Visual Exploration Using Consistency Technique"
600,10.1115/DETC2009-86899,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649916,"Modular Product Design Using Cyberinfrastructure for Global Manufacturing"
601,10.1115/DETC2009-86935,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649917,"A Method and Software Tool for Automated Gearbox Synthesis"
602,10.1115/DETC2009-87448,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649919,"Genetic Evolution for the Development of Robust Artificial Neural Network Logic Gates"
604,10.1115/DETC2009-86457,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649920,"Early Design Modeling and Simulation of Behaviors: Case Study of Mobile Work Machine"
605,10.1115/DETC2009-86470,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649922,"Port-Based Ontology Semantic Similarities for Module Concept Creation"
606,10.1115/DETC2009-86496,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649923,"A Study of Different Metamodeling Techniques for Conceptual Design"
607,10.1115/DETC2009-86503,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649925,"Automatic Virtual Entity Simulation of the Symbolic Schemes Generated in Conceptual Design Processes"
608,10.1115/DETC2009-87120,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649926,"A Hybrid Sensitivity Analysis for Use in Early Design"
609,10.1115/DETC2009-87311,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649928,"Integrated Pahl and Beitz and the Theory of Inventive Problem Solving for the Conceptual Design of Multi-Domain Systems"
610,10.1115/DETC2009-87420,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649929,"Empirical Analysis of Transformers in the Development of a Storyboarding Methodology"
611,10.1115/DETC2009-87474,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649931,"A Function-Based Strategy for Analysis of Energy Systems in Transportation Vehicles"
612,10.1115/DETC2009-87603,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649933,"2D Multi-Objective Placement Algorithm for Free-Form Components"
613,10.1115/DETC2009-87776,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649934,"OPAS: Ontology Processing for Assisted Synthesis of Conceptual Design Solutions"
614,10.1115/DETC2009-86928,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649935,"Optimization of Machine Product Designs From Deeper Level Characteristics Using Collaboration Theory Concepts"
615,10.1115/DETC2009-87225,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649937,"The Effect of Reward Interdependence of Strategies in Evolutionary Multi-Agent Systems"
616,10.1115/DETC2009-87327,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649938,"Approach to Evaluate and Implement Information Systems That Satisfy Your Goals"
617,10.1115/DETC2009-87541,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649940,"Bayesian Networks for Set-Based Collaborative Design"
618,10.1115/DETC2009-86462,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649942,"Separating Design Optimization Problems for Bounded Rational Designers"
619,10.1115/DETC2009-87578,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649943,"Interactive Functional Reparameterization of Geometric Models"
620,10.1115/DETC2009-87600,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649945,"Entropic Method for Sequencing Discrete Design Decisions"
621,10.1115/DETC2009-87688,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649946,"Integration of Supply Chain Decisions at the Conceptual Design Stage: A Repository Enabled Decision Tool"
622,10.1115/DETC2009-87026,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649948,"Bayesian Hierarchical Choice Modeling Framework for Capturing Heterogeneous Preferences in Engineering System Design"
623,10.1115/DETC2009-87049,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649949,"A Comparative Study of Data-Intensive Demand Modeling Techniques in Relation to Product Design and Development"
624,10.1115/DETC2009-87052,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649951,"A Mixed Logit Choice Modeling Approach Using Customer Satisfaction Surveys to Support Engineering Design"
625,10.1115/DETC2009-87165,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649952,"Methods for Evaluating Suitability of Econometric Demand Models in Design for Market Systems"
626,10.1115/DETC2009-87534,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649954,"Usage Coverage Model for Choice Modeling: Principles"
627,10.1115/DETC2009-87751,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649955,"Assessing Fusibility in Enrichment Methods for Disparate Customer Data Sets"
628,10.1115/DETC2009-87074,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649957,"A Multi-Scale Design for a Robust Hydrogen Storage Tank"
629,10.1115/DETC2009-87101,2009,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1649958,"Metamorphosis of Periodic Surface Models"
