title,Abstract,year
"A Z-Score-Based Method to Synthesize Anthropometric Datasets for Global User Populations","Globalized marketplaces are necessitating the consideration of the needs of users from a variety of national and international regions. Relevant body dimensions are known to play a key role in influencing users’ physical interactions with products. The main challenge in designing these products is the unavailability of comprehensive anthropometric databases for detailed analyses and decision-making. This paper presents a new method to this end. Z-scores are computed for each body measure of every individual in a reference population; this can be any population for which a comprehensive database is available. Next, descriptive statistical information (e.g., means, standard deviations, by-percentile values) from numerous studies and surveys are used to estimate distributions of the required body dimensions. Finally, the z-score values from the reference population are utilized to sample from the aforementioned distributions in order to synthesize the requisite virtual target population of users. The z-score method is demonstrated in the context of two existing populations: U.S. military in the late 1980s (ANSUR) and Japanese youth from the early 1990s. Despite certain stated limitations, which are topics of future work in this line of research, the method is shown to be accurate, easy-to-apply, and robust in terms of underlying assumptions.",2010
"Building of Usage Scenarios Space for Investigating the Fall Situations of the Elderly People","Assessing the number of users defined by a set of specific usage attributes in a given usage contextual situation is not always an obvious task in a market segmentation process. Although new approaches in design and marketing seem to be more sensitive to the adequacy of a design concept with the usage scenarios, these methods do not systematically consider the various usage situations. The present article puts forward a methodology intending to build a usage scenarios space in which the input data is thoroughly collected and validated. This methodology is applied to the complex and multifactorial issue of falls among the elderly in the Metropolitan France. In this paper, numerous medical publications have been made to study influential factors of fall situations. However, even solution providers for fall prevention and teleassistance ignore the real situational coverage of their solutions. As a result, “usage scenarios space” is built using an appropriate segmentation of usage contexts (here, fall situations) and user characteristics. These data are used for a design oracle to predict (simulate) the various and multiple usage scenarios.",2010
"Computer-Aided Customized Shape Design of an N95 Filtering Facepiece Respirator","A respirator protects its user by sealing the user’s face and filtering hazardous particles from environment. However, faceseal leakages of users-respirators always happen. First, this study investigated a computer-aided technique for designing a well fitted N95 filtering facepiece respirator (FFR) for a subject. The customized N95 FFR includes a customized contact area, a center filtering area, two straps and a nasal clip. Five base contact areas of National Institution for Occupational Safety and Health (NIOSH) headforms were created and the customized contact area was modeled using the mapping relationship between the subject and a NIOSH headform. The center filtering area was designed by considering constraints of N95 FFR shape. Second, this study used simulation-based approaches, including the FE method and computational fluid dynamics (CFD) method, to assess the performance of the customized N95 FFR on the subject. The contact pressure and the faceseal leakage from the subject-customized N95 FFR combination were compared with the results from the subject-existing N95 FFRs combinations. The comparison showed that the customized N95 FFR provided the subject an optimized contact pressure distribution and no faceseal leakage.",2010
"Potential Methods for Prediction of Onset of Slip in Gait During the Transition From Double Support to Single Support","This paper investigates two methods for the prediction of onset of slip in gait during the transition from single support to double support. The first method employs an optimization-based gait prediction simulation to determine the threshold of walking velocity that results in stable gait for one stride length and one subject. In order to determine the threshold, the simulation is carried out with progressively increasing walking velocities (initial conditions) until the gait becomes unstable. The zero moment point (ZMP) and support region are employed as criteria for stable gait, i.e. as long as the ZMP remains within the support region throughout the duration of gait, the gait is said to be stable. The second method employs a probabilistic simulation to predict the likelihood of slip, where the likelihood of slip is related to the available and required friction for gait.",2010
"Cognitive-Based Terminal State Prediction for Human Motion Planning","Every day, people are presented with tasks that are completed with very little mechanical effort such as turning a door knob, turning a screw driver, and grabbing a cup to move it to a new location and/or orientation. These tasks are often overlooked in the mechanical study of human movement due to the fact they carry with them very little biomechanical costs or effort. However, from a cognitive standpoint, these tasks carry high complexity. For example, the simple task of grabbing a cup and flipping it over is very easy mechanically and can be effortlessly achieved by a two year old. However, it is impossible to predict or simulate this motion without major intervention in the form of explicit constraints defining the task. The model itself cannot decide in which orientation the hand should assume in order to grasp the object. Also, it cannot decide where on the object the hand should be placed. These aspects must be assumed by the researcher and constrained in the formulation. In other words, digital human models, such as optimization-based motion prediction models, are unable to plan actions. This implies that for each task, a unique optimization formulation is needed in order to predict the motion/posture needed to complete each task. This paper presents a new method for task planning prediction within optimization based posture and motion prediction. It provides a new single optimization formulation that allows for the prediction of multiple unique manual manipulation tasks. The method is based on observations made from experimental studies on cognitive motor planning.",2010
"Hierarchical Bayesian Parameter Estimation for Modeling and Analysis of User Affective Influence","Traditional user experience (UX) models are mostly qualitative in terms of its measurement and structure. This paper proposes a quantitative UX model based on cumulative prospect theory. It takes a decision making perspective between two alternative design profiles. However, affective elements are well-known to have influence on human decision making, the prevailing computational models for analyzing and simulating human perception on UX are mainly cognition-based models. In order to incorporate both affective and cognitive factors in the decision making process, we manipulate the parameters involved in the cumulative prospect model to show the affective influence. Specifically, three different affective states are induced to shape the model parameters. A hierarchical Bayesian model with a technique called Markov chain Monte Carlo is used to estimate the parameters. A case study of aircraft cabin interior design is illustrated to show the proposed methodology.",2010
"Reconstructing Humans’ Hand Motion: Preliminary Results and Applications in the Design of Mechanical Fingers for Anthropomorphic Tasks","This paper reports the development of a low-cost sensor-based glove device using commercially available components that can be used to obtain position, velocity and acceleration data for individual fingers of the hand. Optical tracking of the human hand and finger motion is a challenging task due to the large number of degrees of freedom (DOFs) packed in a relatively small space. We propose methods to simplify the hand motion capture by utilizing accelerometers and adopting a reduced marker protocol.",2010
"Pareto Front Identification via Objective Vector Jacobian Matrix Singularity","This paper presents a method to identify the exact Pareto front for a multi-objective optimization problem. The developed technique addresses the identification of the Pareto frontier in the cost space and the Pareto set in the design space for both constrained and unconstrained optimization problems. The proposed approach identifies a ",2010
"Multi-Objective Robust Optimization Using Differential Evolution and Sequential Quadratic Programming","Multi-Objective Robust Optimization (MORO) can find Pareto solutions to multi-objective engineering problems while keeping the variation of the solutions being within an acceptable range when parameters vary. While the literature reports on many techniques in MORO, few papers focus on the implementation of Multi-Objective Differential Evolution (MODE) for robust optimization and the performance improvement of solutions. In this paper, MODE is first modified and implemented for robust optimization, formulating a new MODE-RO algorithm. To improve the solutions’ quality of MODE-RO, a new hybrid MODE-SQP-RO algorithm is further proposed, where Sequential Quadratic Programming (SQP) is incorporated to enhance the local search. In the hybrid algorithm, two criteria, indicating the convergence speed of MODE-RO and the switch between MODE and SQP are proposed respectively. One numerical and one engineering examples are tested to demonstrate the applicability and performance of the proposed algorithms. The results show that MODE-RO is effective in solving Multi-Objective Robust Optimization problems; while on the average, MODE-SQP-RO significantly improves the quality of robust solutions with comparable numbers of function evaluations.",2010
"Robustness Against Large Variations in Multi-Objective Optimization Problems","In the presence of multiple optimal solutions in multi-modal optimization problems and in multi-objective optimization problems, the designer may be interested in the robustness of those solutions to make a decision. Here, the robustness is related to the sensitivity of the performance functions to uncertainties. The uncertainty sources include the uncertainties in the design variables, in the design environment parameters, in the model of objective functions and in the designer’s preference. There exist many robustness indices in the literature that deal with small variations in the design variables and design environment parameters, but few robustness indices consider large variations. In this paper, a new robustness index is introduced to deal with large variations in the design environment parameters. The proposed index is bounded between zero and one, and measures the probability of a solution to be optimal with respect to the values of the design environment parameters. The larger the robustness index, the more robust the solution with regard to large variations in the design environment parameters. Finally, two illustrative examples are given to highlight the contributions of this paper.",2010
"Sensitivity Analysis in Quantified Interval Constraint Satisfaction Problems","Interval is an alternative to probability distribution in quantifying epistemic uncertainty for reliability analysis when there is a lack of data to fit a distribution with good confidence. It only requires the information of lower and upper bounds. The propagation of uncertainty is analyzed by solving interval-valued constraint satisfaction problems (CSPs). By introducing logic quantifiers, quantified constraint satisfaction problems (QCSPs) can capture more semantics and engineering intent than CSPs. Sensitivity analysis (SA) takes into account of variations associated with the structure and parameters of interval constraints to study to which extent they affect the output. In this paper, a global SA method is developed for QCSPs, where the effects of quantifiers and interval ranges on the constraints are analyzed based on several proposed metrics, which indicate the levels of indeterminacy for inputs and outputs as well as unsatisfiability of constraints. Two vehicle design problems are used to demonstrate the proposed approach.",2010
"Multi-Objective Optimization of a Disc Brake System by Using SPEA2 and RBFN","Many engineering design optimization problems involve multiple conflicting objectives, which today often are obtained by computational expensive finite element simulations. Evolutionary multi-objective optimization (EMO) methods based on surrogate modeling is one approach of solving this class of problems. In this paper, multi-objective optimization of a disc brake system to a heavy truck by using EMO and radial basis function networks (RBFN) is presented. Three conflicting objectives are considered. These are: 1) minimizing the maximum temperature of the disc brake, 2) maximizing the brake energy of the system and 3) minimizing the mass of the back plate of the brake pad. An iterative Latin hypercube sampling method is used to construct the design of experiments (DoE) for the design variables. Next, thermo-mechanical finite element analysis of the disc brake, including frictional heating between the pad and the disc, is performed in order to determine the values of the first two objectives for the DoE. Surrogate models for the maximum temperature and the brake energy are created using RBFN with polynomial biases. Different radial basis functions are compared using statistical errors and cross validation errors (PRESS) to evaluate the accuracy of the surrogate models and to select the most accurate radial basis function. The multi-objective optimization problem is then solved by employing EMO using the strength Pareto evolutionary algorithm (SPEA2). Finally, the Pareto fronts generated by the proposed methodology are presented and discussed.",2010
"Optimization Algorithms and ODE’s in MDO","There is a need for a stronger theoretical understanding of Multidisciplinary Design Optimization (MDO) within the field. Having developed a differential geometry framework in response to this need, we consider how standard optimization algorithms can be modeled using systems of ordinary differential equations (ODEs) while also reviewing optimization algorithms which have been derived from ODE solution methods. We then use some of the framework’s tools to show how our resultant systems of ODEs can be analyzed and their behaviour quantitatively evaluated. In doing so, we demonstrate the power and scope of our differential geometry framework, we provide new tools for analyzing MDO systems and their behaviour, and we suggest hitherto neglected optimization methods which may prove particularly useful within the MDO context.",2010
"Integrated Design and Multi-Objective Optimization of a Single Stage Heat-Pump Turbocompressor","Small scale turbomachines in domestic heat pumps reach high efficiency and provide oil-free solutions which improve heat-exchanger performance and offer major advantages in the design of advanced thermodynamic cycles. An appropriate turbocompressor for domestic air based heat pumps requires the ability to operate on a wide range of inlet pressure, pressure ratios and mass flows, confronting the designer with the necessity to compromise between range and efficiency. Further the design of small-scale direct driven turbomachines is a complex and interdisciplinary task. Textbook design procedures propose to split such systems into subcomponents and to design and optimize each element individually. This common procedure, however, tends to neglect the interactions between the different components leading to suboptimal solutions. The authors propose an approach based on the integrated philosophy for designing and optimizing gas bearing supported, direct driven turbocompressors for applications with challenging requirements with regards to operation range and efficiency. Using previously validated reduced order models for the different components an integrated model of the compressor is implemented and the optimum system found via multi-objective optimization. It is shown that compared to standard design procedure the integrated approach yields an increase of the seasonal compressor efficiency of more than 12 points. Further a design optimization based sensitivity analysis allows to investigate the influence of design constraints determined prior to optimization such as impeller surface roughness, rotor material and impeller force. A relaxation of these constrains yields additional room for improvement. Reduced impeller force improves efficiency due to a smaller thrust bearing mainly, whereas a lighter rotor material improves rotordynamic performance. A hydraulically smoother impeller surface improves the overall efficiency considerably by reducing aerodynamic losses. A combination of the relaxation of the 3 design constraints yields an additional improvement of 6 points compared to the original optimization process. The integrated design and optimization procedure implemented in the case of a complex design problem thus clearly shows its advantages compared to traditional design methods by allowing a truly exhaustive search for optimum solutions throughout the complete design space. It can be used for both design optimization and for design analysis.",2010
"A Deterministic and Probabilistic Approach for Robust Optimal Design of a 6-DOF Haptic Device","This work suggests a two-stage approach for robust optimal design of 6-DOF haptic devices based on a sequence of deterministic and probabilistic analyses with a multi-objective genetic algorithm and the Monte-Carlo method. The presented model-based design robust optimization approach consider simultaneously the kinematic, dynamic, and kinetostatic characteristics of the device in both a constant and a dexterous workspace in order to find a set of optimal design parameter values for structural configuration and dimensioning. Design evaluation is carried out based on local and global indices, like workspace volume, quasi-static torque requirements for the actuators, kinematic isotropy, dynamic isotropy, stiffness isotropy, and natural frequencies of the device. These indices were defined based on focused kinematic, dynamic, and stiffness models. A novel procedure to evaluate local indices at a singularity-free point in the dexterous workspace is presented. The deterministic optimization approach neglects the effects from variations of design variables, e.g. due to tolerances. A Monte-Carlo simulation was carried out to obtain the response variation of the design indices when independent design parameters are simultaneously regarded as uncertain variables. It has been observed that numerical evaluation of performance indices depends of the type of workspace used during optimization. To verify the effectiveness of the proposed procedure, the performance indices were evaluated and compared in constant orientation and in dexterous workspace.",2010
"Using a Goal-Switching Selection Operator in Multi-Objective Genetic Algorithm Optimization Problems","This paper demonstrates how solution quality for multiobjective optimization problems can be improved by altering the selection phase of a multiobjective genetic algorithm. Rather than the traditional roulette selection used in algorithms like NSGA-II, this paper adds a goal switching technique to the selection operator. Goal switching in this context represents the rotation of the selection operator among a problem’s various objective functions to increase search diversity. This rotation can be specified over a set period of generations, evaluations, CPU time, or other factors defined by the designer. This technique is tested using a set period of generations before switching occurs, with only one objective considered at a time. Two test cases are explored, the first as identified in the Congress on Evolutionary Computation (CEC) 2009 special session and the second a case study concerning the market-driven design of a MP3 player product line. These problems were chosen because the first test case’s Pareto frontier is continuous and concave while being relatively easy to find. The second Pareto frontier is more difficult to obtain and the problem’s design space is significantly more complex. Selection operators of roulette and roulette with goal switching were tested with 3 to 7 design variables for the CEC 09 problem, and 81 design variables for the MP3 player problem. Results show that goal switching improves the number of Pareto frontier points found and can also lead to improvements in hypervolume and/or mean time to convergence.",2010
"Examining the Impact of Aggregated Design Impulses on Process Architecture in Distributed Design","During the design of complex systems, a design process may be subjected to stochastic inputs, interruptions, and changes. These design impulses can have a significant impact on the transient response and converged equilibrium for the design system. We distinguish this research by focusing on the interactions between local and architectural impulses in the form of designer mistakes and dissolution, division, and combination impulses, respectively. We find that local impulses tend to slow convergence but systems subjected to dissolution/division impulses still favor parallel arrangements. The strategy to mitigate combination impulses is unaffected by the presence of local impulses.",2010
"Linking 10 Years of Modular Design Research: Alternative Methods and Tool Chain Sequences to Support Product Platform Design","Modular product platforms have been shown to provide substantial cost and time savings while still allowing companies to offer a variety of products. As a result, a multitude of product platform methods have been developed over the last decade within the design research community. However, comparison and integration of suitable methods is difficult since the methods have, for the most part, been developed in isolation from one another. In reviewing the literature in modularity and product platforms, we create a generic set of twelve platform design activities. We then examine a set of product platform development processes used at several different companies, and from this form a generic sequence of the activities. We then associate the various developed methods to the sequence, thereby enabling the chaining together of the various modular and platform design methods developed by the community.",2010
