title,Abstract,year
"Efficient Filtering in Topology Optimization via B-Splines","This paper presents a B-spline based approach for topology optimization of three-dimensional (3D) problems where the density representation is based on B-splines. Compared with the usual density filter in topology optimization, the new B-spline based density representation approach is advantageous in both memory usage and CPU time. This is achieved through the use of tensor-product form of B-splines. As such, the storage of the filtered density variables is linear with respect to the effective filter size instead of the cubic order as in the usual density filter. Numerical examples of 3D topology optimization of minimal compliance and heat conduction problems are demonstrated. We further reveal that our B-spline based density representation resolves the bottleneck challenge in multiple density per element optimization scheme where the storage of filtering weights had been prohibitively expensive.",2013
"Domain Composition Method for Structural Optimization","Conventionally, design domain of topology optimization is predefined and is not adjusted in the design optimization process since designers are required to specify the design domain in advance. However, it is difficult for a fixed design domain to satisfy design requirements such as domain sizing adjustment or boundaries change. In this paper, Domain Composition Method (DCM) for structural optimization is presented and it deals with the design domain adjustment and the material distribution optimization in one framework. Instead of treating design domain as a whole, DCM divides domain into several subdomains. Additional scaling factors and subdomain transformations are applied to describe changes between different designs. It then composites subdomains and solve it as a whole in the updated domain. Based on the domain composition, static analysis with DCM and sensitivity analysis are derived. Consequently, the design domain and the topology of the structure are optimized simultaneously. Finally, the effectiveness of the proposed DCM for structural optimization is demonstrated through different numerical examples.",2013
"Projection-Based Topology Optimization Using Discrete Object Sets","We look to expand the reach of continuum topology optimization to include the design of ‘structures’ that gain functionality or are specifically manufactured from discrete, non-overlapping objects. While significant advancements have been made in restricting the geometric properties of topology-optimized structures, including restricting the minimum and maximum length scale of features, continuum topology optimization is still largely limited to monolithic structures. A wide variety of structures and materials, however, gain their stiffness or functionality from discrete objects, such as fiber-reinforced composites. This work examines a recently developed method for optimizing the distribution of discrete objects (2d inclusions) across a design domain and extends the approach to variable shape and variable sized objects that must be selected from a designer-defined set. This essentially enables simultaneous optimization of object sizes, shapes, and/or locations within the projection framework, without need for additional constraints. As in traditional topology optimization, gradient-based optimizers are used with sensitivity information estimated via the adjoint method, solved using finite element analysis. The algorithm is demonstrated on benchmark problems in structural design for the case where the objects are stiff inclusions embedded in a compliant matrix material.",2013
"A Hybrid Approach to Polygon Offsetting Using Winding Numbers and Partial Computation of the Voronoi Diagram","In this paper we present a new, efficient algorithm for computing the “raw offset” curves of 2D polygons with holes. Prior approaches focus on (a) complete computation of the Voronoi Diagram, or (b) pair-wise techniques for generating a raw offset followed by removal of “invalid loops” using a sweepline algorithm. Both have drawbacks in practice. Robust implementation of Voronoi Diagram algorithms has proven complex. Sweeplines take ",2013
"Topology Preserving Digitization of Physical Prototypes Using Deformable Subdivision Models","Physical prototyping is an important stage of product design where designers have a chance to physically evaluate and alter digitally created surfaces. In these scenarios, designers generate a digital model, manufacture and alter the prototype as needed, and redigitize the prototype through scanning. Despite the variety of reverse engineering tools, redigitizing the prototypes into forms amenable to further digital editing remains a challenge. This is because current digitization methods cannot take advantage of the key elements of the original digital model such as the wireframe topology and surface flows. This paper presents a new reverse engineering method that augments conventional digitization with the knowledge of the original digital model’s curve topology to enhance iterative shape design activities. Our algorithm takes as input a curve network topology forming a subdivision control cage and a 3D scan of the physically modified prototype. To facilitate the digital capture of the physical modifications, our algorithm performs a series of registration, correspondence and deformation calculations to compute the new configuration of the initial control cage. The key advantage of the proposed technique is the preservation of the edge flows and initial topology while transferring surface modifications from prototypes. Our studies show that the proposed technique can be particularly useful for bridging the gap between physical and digital modeling in the early stages of product design.",2013
"Challenges in Designing and Manufacturing Fully Optimized Functional Gradient Material Objects","Functionally Gradient Materials (FGM) smoothly transition from one material to another within a single object, allowing engineers to customize the physical response of different regions of the object by modifying the material composition at each region. New FGM research makes design, manufacturing, and use of FGM objects a promising alternative to homogeneous objects or composites with one direction of gradation. Heterogeneous anisotropic artifacts can be manufactured with specific 3D printing processes and potentially bring significant increases in functionalities. However, many challenges exist while designing and manufacturing these objects. This paper explores these challenges and suggests needed research. In particular the ability to model FGM objects, setup and run optimization algorithms, create manufacturing process plans, and control the manufacturing process all need more research and better software tools. In addition, researchers must rigorously test optimally designed FGM objects in order to validate the FGM object properties and the FGM design process before adoption of FGM objects by industry is likely to occur.",2013
"Optimization of Tooth Root Profile of Spur Gears for Maximum Load-Carrying Capacity","Increasing the strength of the gear tooth is a recurrent demand from industry. The authors report a novel approach to the design of tooth-root profile of spur gears using cubic splines, with the aim of investigating the effect of tooth-root geometry on stress concentration in order to increase the gear tooth strength by optimizing the root profile. An iterative co-simulation procedure, consisting of tooth-root profile shape synthesis via nonlinear programming and finite element analysis software tools is conducted, for the purpose of forming the tooth-root geometry design with the minimum stress concentration. The proposed design was verified to be capable of reducing the stress concentration by 21% over its conventional circular-filleted counterpart. Hence, the results showcase an innovative and sound methodology for the design of the tooth-root profile to increase gear load-carrying capacity.",2013
"Automatic Detection and Extraction of Tolerance Stacks in Mechanical Assemblies","Tolerances are specified by a designer to allow reasonable freedom by a manufacturer for imperfections and inherent variability without compromising performance. It takes knowledge and experience to create a good tolerance scheme. It is a tedious process driven by the type of parts, their features and controls needed for each one of them. In this paper, we investigate the extent to which GD&T schema development can be automated. Automated tolerance schema generation, requires identifying critical tolerance loops. The tolerance loop is a loop of dimensions between faces of features governing assembly conditions. For this purpose, the first major step is to identify mating features called assembly features. Also, in order to create the tolerance chains we need Local Constraints (assembly feature relationships), Global constraints (part feature relationships) and directions of control. In addition, we have to identify feature patterns since they have associated tolerances according to Dimensioning and Tolerancing Standard ASME Y14.5M. Directions in which these loops lie are also needed; we call them Direction of Control (DoC). Then we can create the GD&T schema, allocate tolerance values, and prepare it for tolerance evaluation. In this paper, we present an approach to automatically identify the dimensional loops based on assembly requirements. Assignment of tolerance values will be covered in future works as it is based on design function.",2013
"A Formal Model of Human Interactions for Service Ecosystem Design","In this digital era, the natures of services are becoming increasingly complex and diverse due to the convergences between the existing human-centered services and other supportive device services, or interactions between heterogeneous services. Expecting this trend is to be accelerated more, new scientific and engineered approaches to the service design are needed more than ever. In this context, a service designed conceptually and abstractly has significant limitations that keep the customers’ satisfaction from advancing above a certain level. Hence, in an initial service design phase, a service delivery process can be expressed quantitatively through a systematic analysis of its natures and the goals. In this paper, a human-centered complex service system is newly defined as service ecosystem. This study proposes a method for designing service processes as a Discrete Event System (DES) in formal ways by utilizing the concepts of affordance, preference, and a Affordance-based Finite State Automata (FSA) modeling methodology. The proposed design method suggests a model framework that focuses on service actions that reflects related properties of customers, employees, and environment entities and their interactions quantitatively. The formally expressed relations between properties of service entities such as customer, employee, and service environment provide guidelines for service designers in a more scientific way than traditional ones. In addition, it is expected that it will enable to add computational to the human-centered service system design and control and develop effective reusable controllers for complex service deliveries as well.",2013
"Identifying Glenoid Geometries Through Radial Basis Functions for Implant Design","Total Shoulder Arthroplasty is performed on patients to restore range of motion of the shoulder and decrease pain caused by osteoarthritis at the glenohumeral joint. The glenohumeral joint is a slightly unstable ball and socket joint, where muscles hold the humerus in contact with the glenoid, located on the scapula. Improper sizing or alignment of the implant can cause the surgery to fail to restore mobility to the shoulder or only restore mobility for a limited time. Additionally, placement of the glenoid implant on the scapula is complicated by the limited view available during surgery and the deformation of the glenoid caused by osteoarthritis. Implant designs must take into account the large amount of variability present in both intact and osteoarthritic joints. The purpose of this research is to provide a morphable glenoid representation for the scapula to assist with preoperative planning and implant design. CT scans of healthy and osteoarthritic glenoids were provided by Hershey Medical Center for this study. Principal component analysis and radial basis functions are used to represent a range of potential glenoid geometries, both with and without osteoarthritis. This parametric model can be used to guide the design and sizing of implants. This approach should be extensible to the modeling of other bony surfaces, which can improve both implant design and surgical procedure.",2013
"Advancing Design Through the Creation and Visualization of Virtual Population Representing U.S. Civilians","Visualization of the U.S. civilian population provides perspective on the variability of body size and shape, enabling designers and engineers to better understand the needs of their target users. This paper presents a virtual population of digital human models, representative of the U.S. civilian population, and the methods used to create it. It is based on the observed variability in stature, BMI, and waist circumference in the data from the 2007–2010 CDC NHANES survey. The NHANES data were used in conjunction with regression models to develop the required model parameters. The models were then presented such that the variability and distribution of variability in anthropometry can be easily seen.",2013
"A Simultaneous Computing Framework for Metamodel-Based Design Optimization","At the aim of reducing the computational time of engineering design optimization problems using metamodeling technologies, we developed a flexible distributed framework independent of any third-part parallel computing software to implement simultaneous sampling during metamodel-based design optimization procedures. In this paper, the idea and implementation of hardware configuration, software structure, the main functional modular and interfaces of this framework are represented in detail. The proposed framework is capable of integrating black-box functions and legacy software for analyzing and common MBDO methods for space exploring. In addition, a message-based communication infrastructure based on TCP/IP protocol is developed for distributed data exchange. The Client/Server architecture and computing budget allocation algorithm considering software dependency enable samples to be effectively allocated to the distributed computing nodes for simultaneous execution, which gives rise to decreasing the elapsed time and improving MBDO’s efficiency. Through testing on several numerical benchmark problems, the favorable results demonstrate that the proposal framework can evidently save the computational time, and is practical for engineering MBDO problems.",2013
"Problem Formulations for Simulation-Based Design Optimization Using Statistical Surrogates and Direct Search","Typical challenges of simulation-based design optimization include unavailable gradients and unreliable approximations thereof, expensive function evaluations, numerical noise, multiple local optima and the failure of the analysis to return a value to the optimizer. The remedy for all these issues is to use surrogate models in lieu of the computational models or simulations and derivative-free optimization algorithms. In this work, we use the ",2013
"An Approach Towards Generating Surrogate Models by Using RBFN With a Priori Bias","In this paper, an approach to generate surrogate models constructed by radial basis function networks (RBFN) with a priori bias is presented. RBFN as a weighted combination of radial basis functions only, might become singular and no interpolation is found. The standard approach to avoid this is to add a polynomial bias, where the bias is defined by imposing orthogonality conditions between the weights of the radial basis functions and the polynomial basis functions. Here, in the proposed a priori approach, the regression coefficients of the polynomial bias are simply calculated by using the normal equation without any need of the extra orthogonality prerequisite. In addition to the simplicity of this approach, the method has also proven to predict the actual functions more accurately compared to the RBFN with a posteriori bias. Several test functions, including Rosenbrock, Branin-Hoo, Goldstein-Price functions and two mathematical functions (one large scale), are used to evaluate the performance of the proposed method by conducting a comparison study and error analysis between the RBFN with a priori and a posteriori known biases. Furthermore, the aforementioned approaches are applied to an engineering design problem, that is modeling of the material properties of a three phase spherical graphite iron (SGI). The corresponding surrogate models are presented and compared.",2013
"A Global High Dimensional Metamodeling Approach With the Ability of Using Non-Uniform Sampling","In engineering design, spending excessive amount of time on physical experiments or expensive simulations makes the design costly and lengthy. This issue exacerbates when the design problem has a large number of inputs, or of high dimension. High Dimensional Model Representation (HDMR) is one powerful method in approximating high dimensional, expensive, black-box (HEB) problems. One existing HDMR implementation, Random Sampling HDMR (RS-HDMR), can build a HDMR model from random sample points with a linear combination of basis functions. The most critical issue in RS-HDMR is that calculating the coefficients for the basis functions includes integrals that are approximated by Monte Carlo summations, which are error prone with limited samples and especially with non-uniform sampling. In this paper, a new approach based on Principal Component Analysis (PCA), called PCA-HDMR, is proposed for finding the coefficients that provide the best linear combination of the bases with minimum error and without using any integral. Benchmark problems are modeled using the method and the results are compared with RS-HDMR results. With both uniform and non-uniform sampling, PCA-HDMR built more accurate models than RS-HDMR for a given set of sample points.",2013
"Concurrent Surrogate Model Selection (COSMOS) Based on Predictive Estimation of Model Fidelity","One of the primary drawbacks plaguing wider acceptance of surrogate models is their low fidelity in general. This issue can be in a large part attributed to the lack of automated model selection techniques, particularly ones that do not make limiting assumptions regarding the choice of model types and kernel types. A novel model selection technique was recently developed to perform optimal model search concurrently at three levels: (i) optimal model type (e.g., RBF), (ii) optimal kernel type (e.g., multiquadric), and (iii) optimal values of hyper-parameters (e.g., shape parameter) that are conventionally kept constant. The error measures to be minimized in this optimal model selection process are determined by the Predictive Estimation of Model Fidelity (PEMF) method, which has been shown to be significantly more accurate than typical cross-validation-based error metrics. In this paper, we make the following important advancements to the PEMF-based model selection framework, now called the Concurrent Surrogate Model Selection or COSMOS framework: (i) The optimization formulation is modified through binary coding to allow surrogates with differing numbers of candidate kernels and kernels with differing numbers of hyper-parameters (which was previously not allowed). (ii) A robustness criterion, based on the variance of errors, is added to the existing criteria for model selection. (iii) A larger candidate pool of 16 surrogate-kernel combinations is considered for selection — possibly making COSMOS one of the most comprehensive surrogate model selection framework (in theory and implementation) currently available. The effectiveness of the COSMOS framework is demonstrated by successfully applying it to four benchmark problems (with 2–30 variables) and an airfoil design problem. The optimal model selection results illustrate how diverse models provide important tradeoffs for different problems.",2013
"Global Optimization With Quantum Walk Enhanced Grover Search","One of the significant breakthroughs in quantum computation is Grover’s algorithm for unsorted database search. Recently, the applications of Grover’s algorithm to solve global optimization problems have been demonstrated, where unknown optimum solutions are found by iteratively improving the threshold value for the selective phase shift operator in Grover rotation. In this paper, a hybrid approach that combines continuous-time quantum walks with Grover search is proposed. By taking advantage of quantum tunneling effect, local barriers are overcome and better threshold values can be found at the early stage of search process. The new algorithm based on the formalism is demonstrated with benchmark examples of global optimization. The results between the new algorithm and the Grover search method are also compared.",2013
"Investigation of Numerical Performance of Partitioning and Parallel Processing of Markov Chain (PPMC) for Complex Design Problems","Divide-and-conquer strategies have been utilized to perform evaluation calculations of complex network systems, such as reliability analysis of a Markov chain. This paper focuses on partitioning of Markov chain for a multi-modular redundant system and the fast calculation using parallel processing. The complexity of Markov chain is first reduced by eliminating the connections with low transition probabilities associated with a threshold parameter. The transition probability matrix is then reordered and partitioned such that a worse-case reliability is evaluated through the calculations in only the diagonal sub-matrices of the transition probability matrix. Since the calculations of the sub-matrices are independent to each other, the numerical efficiency can be greatly improved using parallel computing. The numerical results showed the selection of threshold parameter is a key factor to numerical efficiency. In this paper, the sensitivity of the numerical performance of Partitioning and Parallel-processing of Markov Chain (PPMC) to the threshold parameter has been investigated and discussed.",2013
"A System Uncertainty Propagation Approach With Model Uncertainty Quantification in Multidisciplinary Design","The performance of a multidisciplinary system is inevitably affected by various sources of uncertainties, usually categorized as aleatory (e.g. input variability) or epistemic (e.g. model uncertainty) uncertainty. In the framework of design under uncertainty, all sources of uncertainties should be aggregated to assess the uncertainty of system quantities of interest (QOIs). In a multidisciplinary design system, uncertainty propagation refers to the analysis that quantifies the overall uncertainty of system QOIs resulting from all sources of aleatory and epistemic uncertainty originating in the individual disciplines. However, due to the complexity of multidisciplinary simulation, especially the coupling relationships between individual disciplines, many uncertainty propagation approaches in the existing literature only consider aleatory uncertainty and ignore the impact of epistemic uncertainty. In this paper, we address the issue of efficient uncertainty quantification of system QOIs considering both aleatory and epistemic uncertainties. We propose a spatial-random-process (SRP) based multidisciplinary uncertainty analysis (MUA) method that, subsequent to SRP-based disciplinary model uncertainty quantification, fully utilizes the structure of SRP emulators and leads to compact analytical formulas for assessing statistical moments of uncertain QOIs. The proposed method is applied to a benchmark electronics packaging problem. To demonstrate the effectiveness of the method, the estimated low-order statistical moments of the QOIs are compared to the results from Monte Carlo simulations.",2013
"System of Systems Approach to Air Transportation Design Using Nested Problem Formulation and Direct Search Optimization","Aircraft sizing, route network design, demand estimation and allocation of aircraft to routes are different facets of the air transportation optimization problem that can be viewed as individual “systems,” since they can be conducted independently. In fact, there is a large body of literature that investigates each of these as a stand-alone problem. In this regard, the air transportation design optimization problem can be viewed as an optimal system-of-systems (SoS) design problem. The resulting mixed variable programming problem cannot be solved all-in-one (AiO) because its size and complexity grow exponentially with increasing number of network nodes. In this work, we use a nested multidisciplinary formulation and the Mesh Adaptive Direct Search (MADS) optimization algorithm to solve the optimal SoS design problem. The expansion of a regional Canadian airline’s network to enable national operations is considered as an example.",2013
"Iteration Complexity of the Alternating Direction Method of Multipliers for Quasi-Separable Problems in Multi-Disciplinary Design Optimization","The Alternating Direction Method of Multipliers (ADMM) is a distributed algorithm suitable for quasi-separable problems in Multi-disciplinary Design Optimization. Previous authors have studied the convergence and complexity of the ADMM algorithm by treating it as an instance of the proximal point algorithm. In this paper, those previous results are extended to an alternate form of the ADMM algorithm applied to the quasi-separable problem. Secondly, a dynamic penalty parameter updating heuristic for the ADMM algorithm is introduced and compared against a previously proposed updating heuristic. The proposed updating heuristic was tested on a distributed linear model fitting example and performed favorably against the other heuristic and the fixed penalty parameter scheme.",2013
"Dual Residual in Augmented Lagrangian Coordination for Decomposition-Based Optimization","As system design problems increase in complexity, researchers seek approaches to optimize such problems by coordinating the optimizations of decomposed sub-problems. Many methods for optimization by decomposition have been proposed in the literature among which, the Augmented Lagrangian Coordination (ALC) method has drawn much attention due to its efficiency and flexibility. The ALC method involves a quadratic penalty term, and the initial setting and update strategy of the penalty weight are critical to the performance of the ALC. The weight in the traditional weight update strategy always increases and previous research shows that an inappropriate initial value of the penalty weight may cause the method not to converge to optimal solutions.",2013
"Solving Structure for Network-Decomposed Problems Optimized With Augmented Lagrangian Coordination","The complexity of design and optimization tasks of modern products which cannot be carried out by a single expert or by a single design team motivated the development of the field of decomposition-based optimization. In general, the process of decomposition-based optimization consists of two procedures: (1) Partitioning the original problem into sub-problems according to the design disciplines, components or other aspects; and (2) Coordinating these sub-problems to guarantee that the aggregation of their optimal solutions results in a feasible and optimal solution for the original problem. Much current work focuses on alternative approaches for these two procedures.",2013
"Cooperative Design Optimization (CDO) for Multidisciplinary Systems","Design engineers and decision-makers across various fields are constantly working to make optimal design decisions for multidisciplinary engineering systems in an effort to improve performance and reduce costs. The multiple disciplines that decision-makers are forced to consider can range from different physical components of a system, to competing physical phenomena influencing a component (e.g. flow forces and structural strength), to completely separate models of interest to a system (e.g. engineering performance and lifecycle cost). The common element that all these decision-making scenarios share is the presence of couplings between the considered disciplines (or subsystems). How the values for these coupling parameters are determined within a decision-making or optimization framework is the subject of countless research efforts. At present the multidisciplinary design optimization (MDO) community has settled on a few proven techniques such Collaborative Optimization (CO) and Analytic Target Cascading (ATC). However, current MDO techniques have issues that limit their effectiveness in solving various MDO problems. Many of these strategies require close coordination between subsystem optimization solvers, require significant effort by decision-makers to pose their problems in a suitable format, and/or can have large computational efficiency problems due to the fact that they involve solving nested optimization problems. In an effort to alleviate some of these issues and make MDO easier to implement and more computationally efficient, a new sequential MDO algorithm called Cooperative Design Optimization (CDO) is proposed. The CDO approach functions through a series of subsystem optimizations using a successively smaller cooperation space. The cooperation space is analogous to the design space of a traditional optimization problem, but includes only the coupling parameters that are a factor in multiple subsystems. A single iteration of the approach can be thought of as a negotiation between all of the subsystems regarding the boundaries of the cooperation space. To facilitate this cooperation, each subsystem optimization problem is restructured as a multi-objective optimization problem so that a Pareto set of optimal solutions, or agreeable design alternatives, are produced. As a result, after all subsystem optimizations are accomplished, each subsystem’s obtained Pareto optimal solution sets are compared with respect to the coupling parameters and new bounds in the cooperation space are determined for the next iteration. This process allows each subsystem to be optimized completely independently within the boundaries of the agreed upon cooperation space while coordination is achieved through an analysis of obtained optimal solutions for each subsystem. Iterations, or negotiations, are repeated until an acceptable solution or set of solutions is obtained for all included subsystems through this cooperative process.",2013
"A Dynamic Service-Oriented Distributed Computing Framework for Evaluation of Computationally Expensive Black-Box Analyses","A practical, flexible, versatile, and heterogeneous distributed computing framework is presented that simplifies the creation of small-scale local distributed computing networks for the execution of computationally expensive black-box analyses. The framework is called the Dynamic Service-oriented Optimization Computing Framework (DSOCF), and is designed to parallelize black-box computation to speed up optimization runs. It is developed in Java and leverages the Apache River project, which is a dynamic Service-Oriented Architecture (SOA). A roulette-based real-time load balancing algorithm is implemented that supports multiple users and balances against task priorities, which is superior to the rigid pre-set wall clock limits commonly seen in grid computing. The framework accounts for constraints on resources and incorporates a credit-based system to ensure fair usage and access to computing resources. Experimental testing results are shown to demonstrate the effectiveness of the framework.",2013
"Application of Analytical Target Cascading for Engine Calibration Optimization Problem","This paper presents the development of an Analytical Target Cascading (ATC) Multidisciplinary Design Optimization (MDO) framework for a steady-state engine calibration optimization problem. The implementation novelty of this research is the use of the ATC framework to formulate the complex multi-objective engine calibration problem, delivering a considerable enhancement compared to the conventional 2-stage calibration optimization approach [1]. A case study of a steady-state calibration optimization of a Gasoline Direct Injection (GDI) engine was used for the calibration problem analysis as ATC. The case study results provided useful insight on the efficiency of the ATC approach in delivering superior calibration solutions, in terms of “global” system level objectives (e.g. improved fuel economy and reduced particulate emissions), while meeting “local” subsystem level requirements (such as combustion stability and exhaust gas temperature constraints). The ATC structure facilitated the articulation of engineering preference for smooth calibration maps via the ATC linking variables, with the potential to deliver important time saving for the overall calibration development process.",2013
"Evaluation of System Reconfigurability Based on Usable Excess","The challenge of designing complex engineered systems with long service lives can be daunting. As customer needs change over time, such systems must evolve to meet these needs. This paper presents a method for evaluating the reconfigurability of systems to meet future needs. Specifically we show that excess capability is a key factor in evaluating the reconfigurability of a system to a particular need, and that the overall system reconfigurability is a function of the system’s reconfigurability to all future needs combined. There are many examples of complex engineered systems; for example, aircraft, ships, communication systems, spacecraft and automated assembly lines. These systems cost millions of dollars to design and millions to replicate. They often need to stay in service for a long time. However, this is often limited by an inability to adapt to meet future needs. Using an automated assembly line as an example, we show that system reconfigurability can be modeled as a function of usable excess capability.",2013
"Using Interfaces to Drive Module Definition: Investigating the Impact of a New Design Dependency Measure","Structural representations for interfaces between modules and components in a product vary widely in the literature. After reviewing several structural approaches to interface definition, a new weighted design dependency measure is described. The new representation takes into account both six different types of interfaces as well as their relative strength and frequency within a product architecture. The resulting design dependency measure provides a means for designers to quantify the change resistance in a product. In this paper, we investigate the use of this new design dependency measure to drive module identification. Specifically, we compare the resulting modules obtained by optimizing Design Structure Matrices (DSMs) using standard 0-1 representations of the interfaces to those obtained using the new design dependency measure. The results indicate that the weighted design dependency measure leads to more a logical definition of modules that maximizes within module dependencies and minimizes interactions between modules.",2013
