title,Abstract,year
"Lifecycle-Based Product Design Using Global Optimization Methods Based on Hierarchical Genotype Representation of Alternatives and Constraints","Development of products that thoroughly integrate lifecycle design factors requires the simultaneous clarification and evaluation of numerous design elements. When such product development problems are treated as design optimization problems, these elements are expressed by decision variables, constraint functions and objective functions. The existence of complex relationships among such design elements increases the difficulty of formulating the problem model and conducting straightforward searches for optimal solutions. This study presents a method for representing design alternatives that have subordinate relationships, using hierarchical genotypes. Constraint relationships of alternatives are clarified using constraint matrices which are also transformed to hierarchical genotypes. Furthermore, the efficiency of different genotype structures is compared using numerical experimentations. Based on the experimental results, a procedure for constructing optimal hierarchical genotypes is proposed.",2002
"Conceptual Design of Tool Storage Based on the Divergent Tree Method","The divergent tree method was adopted in this paper, and an illustrative example of tool storage design in the machining center was given to describe the divergent thinking in the conceptual design process of mechanical products. Firstly general divergent tree method was applied to get various schemes of storage, then the primary schemes were achieved by using the measure of known characteristics, finally the excellent degree appraisal approach was applied to find out the optimum one. In addition, an intelligent computer aided conceptual design system of tool storage based on the divergent tree method and excellent degree appraisal approach was demonstrated in this paper.",2002
"Comparison of Gradient and Non Gradient Based Methods for Crash Optimisation","The BOSS Quattro system (developed by Samtech s.a.) is an open architecture allowing to run various optimisation engines including gradient based methods (SQP, GCMMA, Conlin, MDAQ, ...), DOE and Response Surfaces, and Genetic Algorithms. This system has been used and various optimisation strategies compared for the resolution of non linear optimisation problems including crash worthiness and airbags opening simulation. Thanks to BOSS Quattro open architecture, using neutral or specific drivers so to read information from models, software like MADIMO, Pam Crash, LS-Dyna, but also NASTRAN, SAMCEF and Abaqus can been used in order to model the non linear behaviour of the optimised vehicles. One or several models were used and computation distributed by BOSS parallel architecture on network of workstations. Direct parallel mode can be used, or the tasks distributed on the network through a Task Manager like for example LSF. As a first example, the optimisation of a stiffened box is performed using one (dynamic) then two models (static but elasto-plastic/dynamic). The external software used are NASTRAN and ABAQUS. A second example deals with the optimisation of a Golf crash model using MADIMO to represent a sequence of events including opening of air bags. Mixed optimisation is performed using as design variables : the time to open a given airbag (continuous) or the type of wheel configuration (pure discrete variable). Constraints are related to safety of the passenger (sternum invasion, various criteria related to accelerations).",2002
"Computational Geometric Modeling and Unfolding of 3-D Folded Structures","Due to environmental considerations, corrugated paperboard folded into appropriate 3-D structural shapes are increasingly being used as packaging cushions, as a substitute for those traditionally made of polymer foams. However, since paperboards are manufactured in the form of sheets, 3-D structures have to be created from these boards by folding. The design of the necessary flat layout pattern of a board that can be folded into a reasonably complex and intricate shape is a process requiring a lot of costly trial-and-error and creativity on the part of the designer. This paper describes a methodology developed to aid the designer by automatically and systematically generating many possible flat layouts that can be folded into a specified 3-D folded structure. The key to such a method is a computer representation of the topology/connectivity of the faces of the 3-D folded structure by a graph-theoretic model, and an algorithm to operate on this model to unfold and generate the geometry of the planar layout. The procedure is implemented on a computer and resulting flat layout designs have been generated for four example structures. Some of the issues concerning the types of folded structures that can and cannot be easily unfolded and the types of layouts that can and cannot be generated by the current methodology are discussed.",2002
"Performance Optimization of Extrusion Blow Molded Parts Using Fuzzy Neural-Taguchi Method and Genetic Algorithm","This paper presents a soft computing strategy to determine the optimal die gap parison programming of extrusion blow molding process. The design objective is to minimize part weight subject to stress constraints. The finite-element software, BlowSim, is used to simulate the parison extrusion and the blow molding processes. However, the simulations are time consuming, and minimizing the number of simulation becomes an important issue. The proposed strategy, Fuzzy Neural-Taguchi and Genetic Algorithm (FUNTGA), first establishes a back propagation network using Taguchi’s experimental array to predict the relationship between design variables and response. Genetic algorithm is then applied to search for the optimum design of parison programming. As the number of training samples is greatly reduced due to the use of orthogonal arrays, the prediction accuracy of the neural network model is closely related to the distance between sampling points and the evolved designs. The Reliability Distance is proposed and introduced to genetic algorithm using fuzzy rules to modify the fitness function and thus improve search efficiency. This study uses ANSYS to find the stress distribution of blown parts under loads. The comparison of results demonstrates the effectiveness of the proposed strategy.",2002
"An Evolutionary Clustering Approach to Pareto Solutions in Multiobjective Optimization","Pareto solutions in multiobjective optimization are very problematic to measuring the characteristics of solutions for engineering design because of their considerable variety in function space and parameter space. To overcome these situations, a clustering-based interpretation process for Pareto solutions is considered. For better competitive clustering algorithm, we propose an evolutionary clustering algorithm — ECA. The ECA requires less computational effort, and overcomes local optimum of the K-means clustering algorithm and its related algorithms. Effectiveness of the method is examined in detail through the comparison with other algorithms.",2002
"Automatic Conceptual Design of Mechanical Devices Based on Reasoning the Design Rules","This paper presents an automatic method for conceptual design of mechanical devices by embodying the functions to the graph carrier according to the design rules. Through “and”, “or”, “no” logical calculations, and “adjacency”, “overlap”, “topology” relation calculations among the basic fimctional forms supplied in this paper, the design rules can be defined. Since the design rule only reflects the logical relationships among the basic function forms, it is easily to be carried out by computers. By introducing imaginary function forms and defining special basic function forms, the system can deal with the conceptual design problem for complex mechanical devices. Comparing with enumerating manually method, by doing strict similarity analysis of links of graph carrier and exact logical calculation among basic functional forms, our method can efficiently avoid producing redundance schemes and missing suitable results, and will get all suitable results. The research has shown that the conceptual design results obtained by combination of basic simple mechanisms belong to a subset of the results group obtained by the method presented in this paper. The most prominent advantage of our method presented in this paper is that by refining the design rules, the conceptual design process is convergent, and optimal conceptual design solutions are available.",2002
"A Study on Collaborative Design Considering Features of Design","In design processes of machinery, much computer software, for examples CAD/CAE/CAM software, are used. The design processes are aided by this software. The seamless connections of the design processes are necessary for the improvement of the cost benefit of the products. However, sometimes, the conflicts among designs or design processes are occurred by the change of the design at a certain design process and these conflicts are should be noticed and solved immediately. In this research, we have developed the design system including CAD software and the developed system has some functions to find the conflicts of the change of designs and to solve the conflicts. We use Data Envelopment Analysis (DEA) to calculate the efficiency of the design and Satisficing Trade-off Method (STM) to find and solve the conflicts. We have confirmed through some fundamental numerical examples and discussed of the proposed system and method and showed the effectiveness of out study.",2002
"Reconfiguration of Kinematic Structure for Changing Motion Requirement Based on Reusability Evaluation in Lie Algebra","This paper presents a new method for adapting the existing manufacturing system for a requirement change, such as the change of a required motion task, by modifying its kinematic structure from the viewpoint of the degrees of freedom of the end effecter of the mechanism. In a previous report, the authors formulated the kinematic structure and motion task using Lie algebra. In this report, using these representations and their inclusion relations, the authors propose a method for evaluating the reusability of a kinematic structure for a newly specified motion task, and then propose a method for reconfiguring the mechanism in Lie algebra according to the result of the reusability evaluation. Finally, in order to evaluate the usefulness of the proposed method, it is applied to a kinematic design example of a mechanism.",2002
"A Study on Optimum Topology of Plate Structure Using Coordinate Transformation by Conformal Mapping","This paper presents a new method to determine an optimum topology of plate structure using coordinate transformation by conformal mapping. We have already proposed a method to determine an optimum topology of planar structure using coordinate transformation by conformal mapping. In that study first we defined simple design domain in which analysis and optimization were performed easily. We calculated optimum topology in this simple design domain. Then we applied coordinate transformation by conformal mapping to optimum topology calculated in simple design domain, and obtained some optimum topologies in complex design domain. We also showed that the invariants of stresses which were the sum and difference of principal stress satisfied Laplace equation and relationshi p between fluid mechanics and electromagnetic could be valid in the theory of elasticity. In this study we clarify two invariants of bending moments satisfy Laplace equation under a certain condition. We note the similarity between Airy stress function of 2-D elastic body and deflection of plate, and will show that the two invariants of bending moments which are the sum and difference of principal bending moments satisfy Laplace equation using this similarity. As a result we will show that corresponding relationship between fluid mechanics, electromagnetic and elasticity may be valid in the theory of plate. Then by using this relationship, we proposed a new method to determine optimum topology using coordinate transformation by conformal mapping. Our proposed method will be useful to determine optimum topology easily in complex design domain. Through numerical examples, we can examine the effectiveness of the proposed method.",2002
"Computer-Aided Analysis of Free Transverse-Vibration of Stepped Beams","This method simulates a stepped beam by substructuring it into its ",2002
"Thermal Robustness and Mass Optimization of Heat Pipe Shape for Spacecraft Panel Using a Combination of Response Surface Methodology and Monte Carlo Simulation","A commercial spacecraft should survive on orbit for more than 10 years under the severe circumstances without any maintenance. To realize this subject, not only performance but also other design factors such as reliability, mass, robustness, cost, etc. should be taken into consideration. From point of the thermal design, it is very important to obtain the robust thermal control subsystem with matrix heat pipe layout while minimizing the mass (weight). A new thermal optimization method without compromising the thermal robustness and the mass of thermal subsystem is highly anticipated. This paper proposes a robust thermal design approach for optimizing the heat pipe shape to minimize the mass of the spacecraft panel. We apply a combination of Design of Experiments (DOE), Response Surface Methodology (RSM) and Monte Carlo Simulation to determine the robust design parameters that minimize the mass of the heat pipe structure. Dimensions of the heat pipe design parameters were determined with rationally in a short time and practical robust optimization method was established.",2002
"Dual Stage Input Coupled Split Power Transmission Efficiency Optimization","Split power continuously variable transmissions can offer clutchless transitions from reverse through park and into the forward driving mode. The advantages of these transmissions can include elimination of a launch device while maintaining the continuous variability and fuel economy benefits of conventional CVTs. This paper offers further improvements to the transmission by providing an efficiency optimization methodology. Models for the transmission are constructed. A genetic algorithm is developed for the optimization routine. The effects of the gear material strength, gear module, gear tooth width, and shaft offset on the efficiency are determined. The bearing diameters and gear parameters are calculated and reviewed. Power loss contributions are presented in conjunction with their effect on the overall transmission efficiency. Recommendation for further improvements to the methodology is made.",2002
"Informing Design Using Data Mining Methods","Manufacturing processes produce a considerable amount of data as dimensions are measured, tests are performed and assembly checks are undertaken. Predominantly these data are used to inform and help improve the associated manufacturing processes and procedures. A variety of Knowledge Discovery techniques [1] have been introduced in the engineering field, most typically in areas with large quantities of data [2]. This paper describes research into the use of such techniques in the manufacture and assembly of large complex engineering products, an area which is characterised by low volume of data and dispersed databases. The developed methodology seeks to incorporate various approaches, with emphasis on using extracted knowledge to inform the implementation of subsequent techniques. This investigation centres on discovering and quantifying relationships between the various balance and vibration tests performed throughout assembly of gas turbine rotors, and to highlight critical parameters. Current assembly practices do not use forward prediction of test performance, and the first stages of this project aim to produce a model to enable this. The scope of this model will then be extended to feed this knowledge back to be used in the design and manufacture of future components.",2002
"Development of Multi-Stage and Hybrid Real-Coded Genetic Algorithms With Active Constraints","In this study, we propose multi-stage and hybrid real-coded genetic algorithm. In the proposed algorithm, there are two stages. In the first stage, Real-coded Genetic Algorithm with Active Constraints (RGAAC) is applied to find a solution that is close to the global optimum. In RGAAC, indviduals who are out of the feasible region are pulled back into feasible region. Therefore, the effective search can be carried out even in the constraints problems. In the second stage, Feasible Region Limiting Method (FRLM) is applied to obtain an optimum solution. FRLM uses the solution that is derived in the first stager as an initial point. In this study, RGAAC is applied to solve the truss structure problems. Through these problems, the effectiveness and the searching mechanism of RGAAC is discussed. The, the proposed algorithm is also applied to 2D problem. In this problem, there are about 1000 design variables. The proposed method can derive the reasonable solution. From these results, it is concluded that the proposed method is effective to solve optimzation problems of large scale structures.",2002
"Computational Recognition of Functional Parameters of Surfaces for the Kinematic Design of Window Regulator Systems","The paper deals with the choice of the motion parameters for a window regulator system. This problem is affected by aesthetic, geometric and functional constraints. A geometric formulation of the topic is discussed in the first part of the paper: types of surfaces suitable to define proper motion parameter are systematically listed. Then, computational procedures for the best fit of given points to some of such surfaces are discussed in details. They are applied to two numerical examples, one of known mathematical properties, the second taken from a real design problem. In the second part of the paper further design constraints are introduced and the consequent computational procedures described. Finally three different design solutions for the real problem are presented and evaluated from an engineering point of view.",2002
"Human Modelling: A Constraint-Based Feature Modelling Approach","Constraint-based feature modelling is a promising approach for object modelling. During the feature creation and modification, the relationships between features are well described and maintained. This eliminates the tedious work for constructing a complex feature-based model and provides an efficient method for shape modification. However, most of the feature representation schemes cover only the regular object domain. The application in sculpture object domain has been put aside. In this paper, the constraint-based feature modelling approach for sculpture object such as human body will be introduced.",2002
"Analysis of Loads and Stresses for a Sewing Needle","This study analyzes the loads of a needle by using singularity functions and determines the Von-Mises stresses to predict the failure modes of needles by using a personal computer. After principal stresses are calculated from the bending stress, compressive stress and shear stress, predicted failure modes of needles based on the Von-Mises stress coincide with practical existing failure modes reported by a manufacturer. These calculated stresses are also compared with the results obtained by using the software ABAQUS in the mainframe, and the deviation between the results calculated by these two methods is also investigated. Using this methodology can obtain loads, stresses and failure modes of a needle with acceptable accuracy while reducing the cost of using the commercial software in the mainframe.",2002
"Artificial Immune System Based Isomorphism Identification Method for Mechanism Kinematics Chains","An Artificial Immune System (AIS in short) based Isomorphism Identification method for Mechanism Kinematic Chains (IMKC) is proposed in this paper. The problem of IMKC has puzzled the scholars in the field of mechanical design for a long time, however, most researchers have omitted one important fact that this problem can be viewed as a Traveling Salesman Problem (TSP) and solved with relevant approaches. AIS is a newly developed bionic paradigm of information processing and problem solving, with powerful ability in recognition, memory and feature extraction. Temporally, AIS has been employed in solving many combinatorial optimization problems like TSP. In view of the existing problems of IMKC, we introduce the definition of Structural Code and convert the problem of computation on IMKC to a similar TSP. Then an AIS based algorithm is utilized to solve the problem and the result shows AIS is a powerful tool in solving IMKC problem and the numerical experiment shows that the AIS based method is better than the one used GA and both of the two methods are highly efficient in solving IMKC problems.",2002
"Cross Model Shape Reuse: Copying and Pasting of Freeform Features","This paper provides a systematic approach for copying and pasting of freeform features among existing models of design. Freeform feature as complex high-level shape entity enables a fast creation and modification of a geometric model in the context of both mechanical and aesthetic design. Copying and pasting of freeform feature can enhance not only the rapid shaping of the geometric model itself, but also the inheriting of design knowledge built in existing designs. In this paper definitions of freeform feature are reviewed and consummated. An analysis of parametric and topological relevancy of freeform feature is given in terms of copying operation and an elaboration of the reconstruction of freeform feature in a new geometric model regarding to pasting operation is presented. The reuse of freeform feature is discussed, and related algorithms are presented in detail.",2002
"Automated Design Synthesis for Micro-Electro-Mechanical Systems (MEMS)","This paper proposes a general architecture for using evolutionary algorithms to achieve MEMS design synthesis. Functional MEMS devices are designed by combining parameterized basic MEMS building blocks together using Multi-objective Genetic Algorithms (MOGAs) to produce a pareto optimal set of feasible designs. The iterative design synthesis loop is implemented by combining MOGAs with the SUGAR MEMS simulation tool. Given a high-level description of the device’s desired behavior, both the topology and sizing are generated. The topology or physical configuration includes the number and types of basic building blocks and their connectivity. The sizing of the designs entails assigning numerical values to parameterized building blocks. A sample from the pareto optimal set of designs is presented for a meandering resonator example, along with convergence plots.",2002
"Use of Constrained Viscoelastic Layers in the Design of Satellite Panels to Predict the Amplification Factor","A critical aspect of the design of a space structure is the prediction of the amplification factor. This factor is often estimated from comparison with similar structures, which can lead to costly errors. Adding viscoelastic patches enables an accurate prediction of the damping level of the structure since the viscoelastic patches become the main cause of damping for the structure. In this project, a test panel similar to large satellite feed panels is damped using five small viscoelastic patches. The location of the patches is optimized using the strain energy method. The amplification factor is obtained through a complex eigenvalue finite element analysis. The complex eigenvalue method is shown to be as accurate as the direct frequency analysis, but it runs much faster. The predicted amplification factor is within 15% of the experimental value which is a very good estimation for such a complex structure.",2002
"Stiffness Testing of Hydraulic Hoses","Hydraulic hoses are used in industrial machines to transmit power. These hoses have a physical stiffness that depends upon the hose size and type. If a computer model is used to predict the path a hose will take through a machine, accurate physical stiffness properties are required for the hose. These stiffness properties are not available from hose manufacturers and hose test methods are scarce in the available literature. This paper describes methods used for testing the bending stiffness, torsion stiffness, and axial stiffness of hydraulic hoses. Plots of the stiffness data are given for a sample hose.",2002
"Finite Element Analysis in 3D Using the Penalty Boundary Method","Traditional methods for applying boundary conditions in finite element analysis require the mesh to conform to the geometry boundaries. This in turn requires complex meshing algorithms for automated mesh generation from CAD geometry, particularly when using quadrilateral and hexahedral elements. The 3D extension of the penalty boundary method (PBM) is presented as a method that significantly reduces the time required generating finite element models because the mesh is not required to conform to the CAD geometry. The PBM employs penalty methods to apply boundary conditions on a simple, regular mesh. The PBM also eliminates discretization error because boundary conditions are applied using CAD geometry directly rather than an approximation of the geometry.",2002
"Integration of Commercial CAD/CAM System With Custom CAPP Using Orbix Middleware and CORBA Standard","This paper discusses the issues of integrating the Computer-Aided Design (CAD) and Computer-Aided Manufacturing (CAM) programs in commercial software. Integration was achieved through implementation of a computer-aided process planning (CAPP) system within the commercial software. The part model was imported into, or designed in, the commercial CAD system. Manufacturing information was then extracted from the part model by the CAPP system using commercial Application Programming Interfacing (API) methods. The CAPP system then uses the extracted information to produce a process plan consistent with the requirements of the commercial CAM module to produce Numerical Control (NC) code. The internal integration was accomplished using commercial API methods that dynamically bind the CAD, CAPP, and CAM into a single continuous application. These APIs are implemented using the Orbix middleware following the CORBA standard. A case study demonstrating the integration is presented. Strengths and weaknesses of integrating the CAD and CAM domains using APIs and middleware are discussed.",2002
"Counting Degrees of Freedom for Developable Bézier Surface Design","This paper investigates the number of degrees of freedom for geometric design of developable Bézier surfaces. The conditions for developability are derived geometrically from the de Casteljau algorithm and expressed as a set of equations that must be fulfilled by the Bézier control points. This set of equations enables us to infer important properties of developable Bézier patches that characterize the patch design and simplify its solution process. With one boundary curve freely specified in 3D space, five more degrees of freedom are available for the second boundary curve of the same degree. Imposing parametric or geometric continuities across the boundary of two adjacent developable Bézier patches results in a composite developable Bézier surface that has fewer degrees of freedom. This work provides the foundation for a systematic implementation of a computer-aided design system for developable Bézier surfaces.",2002
"Determination of Geometric Distortions in Automotive Lamps Using Non-Linear Parametric Estimations","In automotive lamps, an ideal paraboloid is the reflector shape of choice when lens optics is utilized. However, geometric distortions occur among manufactured automotive lamps. This paper discusses the effects of geometric distortions on spread, packing, and gradient of reflected light from automotive lamps. Relevant legal requirements set by Federal Motor Vehicle Safety Standard on the performance of automotive lamps are also discussed. A new parametric mathematical model is developed to represent the geometry of an ideal lamp reflector. A non-linear parametric estimation problem is formulated using the Box-Kanemasu modification of the Gauss method. An application of methodology is also presented in this paper. The results show significant distortions of paraboloidal reflector with respect to the ideal design-intent reflector geometry. The numerically calculated deviations of focal point, focal length and paraboloidal axis from the ideally designed reflector necessitate improvements in the tooling and the manufacturing process for better dimensional control.",2002
"Macroscopic Shape-Information as a Curve Design-Guideline","In curve design, controlling the characteristics of the overall shape is difficult using conventional microscopic shape-information such as dimension. Curvature entropy as calculated by the distribution of curvature was proposed as the macroscopic shape-information, and was confirmed to represent the complexity of a shape. In order to adjust the shape recognition of human beings, a Markov process was introduced into the definition of the macroscopic shape-information. Shape-generation method using the macroscopic shape-information was developed, and was applied to the design of an automobile side-view. Thus, the possibility of curve design-support using the macroscopic shape-information was indicated.",2002
"Collaborative Decision Making Across Digital Interfaces","In distributed product realization problems, new paradigms and accompanying software systems are necessary to support the collaborative work of geographically dispersed engineering teams from different disciplines who have different knowledge, experience, tools and resources. In the context of prototyping product using SFF technologies, digital interfaces are constructed between engineering teams, especially between design and manufacturing teams, to separate their product realization activities. Across digital interfaces, each engineering team holds its own perspective towards the product realization problem, and each controls a subset of design variables and seeks to maximize its own payoff function subject to individual constraints. That is, engineering teams act like players in a team sport (i.e., a game) cooperating to achieve a set of overall goals. Hence, we postulate the use of principles from game theory to model the relationships between engineering teams. In this paper, a decision template is used as a digital interface enabling information about product realization activities to be transferred between engineering teams. Three game protocols are used to facilitate collaborative decision making without iteration across digital interfaces. A simple product realization scenario is introduced to demonstrate the efficacy of inserting digital interfaces between design and manufacturing teams.",2002
"Local Least Squares Fitting for Surface Mesh Fairing in Automobile Panel Design","Three-dimensional laser scanning equipment is being used more frequently to convert clay model automobile designs to large, detailed meshes for computer-aided design of outer-body panels. The panels are generally composed of large, constant curvature patches with small local features, called character lines, superposed to give the car a distinctive look. Although modern laser scanners are very accurate and precise, their tolerances nevertheless admit meshes with geometric flaws that destroy the constant curvature of patches and make character lines nearly invisible in a reflection simulation. Thus, we require an algorithm to fair the mesh by restoring the intended curvature while minimizing the vertex displacemtents. Existing approaches such as Laplacian and curvature flow operators are not suitable because they tend to shrink the mesh and introduce a bias toward planar geometries. Our approach aims to solve both of these problems by fitting a least squares surface to a set of vertices adjacent to the target vertex and moving the target vertex vertically onto the least squares surface in a local coordinate system. This algorithm has linear time complexity in the number of vertices and makes convergence likely while eliminating the planar bias of other operators. We show the effectiveness of our operator with both geometric and real-world mesh examples.",2002
"A Stochastic Optimization Application for Vehicle Structures","With the continuous improvement of powerful computers, vehicle structural designs have been addressed using computational methods, resulting in more efficient development of new vehicles. Most simulation-based optimization generates deterministic optimal designs without considering variability effects in modeling, simulation, and/or manufacturing. This paper presents an application of a new stochastic optimization method for vehicle side impact design. Nonlinear response surface models are employed for approximations of the side impact related test performance functions to conduct this study. The main goal is to maintain or enhance the vehicle side impact test performance while minimizing the vehicle weight under various uncertainties. The new algorithm alleviates the computational burden of excessive model evaluations by estimating the objective and constraint functions during the optimization process through a reweighting method. The efficiency and accuracy of this algorithm is presented through an actual vehicle safety design problem.",2002
