title,Abstract,year
"A Conceptual Design Tool With Error Warning","Collecting design error or failure information in a database (FKDB: Failure Knowledge Database) gives an organization an effective place for designers to study and learn past events so they will not repeat the same mistakes in their own design. When a designer makes an error, however, he had not foreseen the mistake at all. Once made, the error may seem trivial and even predictable, however, at the time of design, the problem and facts that surround the error are completely concealed from the designers mind. The designer, therefore, has no intention to look at past failure information that relate to the error he is repeating at the time of his design. This often makes the FKDB, despite of all the efforts in collecting the information it holds, a mere collection of past failure cases waiting for its passive use; the designer may occasionally look it up for the purpose of general study. A group of people including one of the authors, in the past, developed a conceptual design tool, Creative Design Engine (CDE) that helps the designer by displaying mechanisms, machines, sub-assemblies, and related information that realize functional requirements that the designer wants to accomplish. The tool effectively brings the designer’s consciousness to ideas new to him or something that escaped his mind at the time of conceptual design. We analyzed this tool and laid out the modifications necessary so that it not only displays design solutions and alternative options to the designer but also gives warnings to the designer about design error he is about to make during conceptual design. The application will constantly monitor the designer’s intention to compare it to known failures in the FKDB.",2005
"Analyzing Accidents of Jamming Body Parts in Doors","On March 26, 2004, a six-year-old boy ran into an automatic revolving door when it was about to close. The door caught the boy’s head and killed him. The accident immediately caught the attention of mass media, police, government, and the people. Amidst all the opinions and talks about how dangerous these automatic revolving doors are and how safety measures should be installed, we organized a group of volunteers to analyze the dynamics of the accident to measure the forces, door velocity, acceleration, and if available, the driving current and voltage of the motors. The group not only studied the same door that caused the fatal accident but it also ran the same series of tests on a smaller size power-assisted revolving door, an automatic sliding door, an elevator door, a building shutter, a commuter train door, a bullet train door, an automatic sliding door on an automobile, and its power window. With the safety mechanisms disabled, we measured an impact force of 548kgf on a dummy head of a 3-year old when it was jammed between the revolving door edge and the door frame. The human scull of a child crushes at only 100kgf and our results show that in addition to this large automatic revolving door, the smaller size power-assisted revolving door, the shutter, and manually closing automobile doors generate forces that exceed this limit. These doors inherit the danger of causing fatal accidents.",2005
"Organizational Applications of Failure Knowledge Management","In and after about the year 2000, organizations have started to build databases of workers’ accidents, troubles in the production processes, and customer complaints to make positive use of such failure information. For quantifying such organizational applications and clarifying their problems, we developed a new worksheet, “Failure Knowledge Application Evaluation Sheet (FKAES)”, and conducted a survey by having members of the Association for the Study of Failure fill out the worksheet. Our research disclosed the following facts with organizations. They properly feedback failures that require action in the production and inspection processes, however, do not identify those that require action in the planning or development processes as failures because they have organizational causes rather than technical. Large corporations with 1,000 or more employees practice more applications than smaller ones, and some even publicize their failure applications to customers and stockowners.",2005
"Development of a Robust Design Process Using a New Robustness Index","In product design and manufacturing, robust design leads to a product that has good quality. Robust design is reviewed in two categories: one is the process and the other is the robustness index. The process means efficient manipulation of the mean response and the variance. The robustness index indicates a measure of insensitiveness with respect to the variation. To improve existing methods, a three-step robust design (TRD) is proposed. The first step is “reduce the variance,” the second is “find multiple candidate designs,” and the third is “select the optimum robust design by using the robustness index,” Furthermore, a new robustness index is introduced in order to accommodate the characteristics of the probability of success in axiomatic design and the Taguchi’s loss function. The new robustness indices are compared with the existing ones. The developed robust design process is verified by examples and the results using the robustness index are compared with those of other indices.",2005
"On Providing Formal Manufacturability Information to Upstream Product Development Processes: Methodology and Case Study","Process planning is a key product development activity that links design and manufacturing, and is traditionally carried out based on the outcome of the design process. One of the consequences of conducting process planning after design is that the process planning (manufacturability) information needed in the execution of upstream activities is in most cases not available formally. Using informal manufacturability information in the early phases of the product development process can lead to e.g. untrustworthy feasibility study or unnecessary design iterations. As an attempt to solve this problem, a modular procedure for execution of process planning activities is proposed in this paper. It allows for the execution of some of the process planning activities to commence as soon as the details of the order and the requirements for the product are known. The goal is to ensure that formal manufacturability information is available in various stages of the product development process, including to those activities that take place prior to process planning. The new modular process planning procedure has been applied, and it has been found that the design iterations caused by lack of manufacturability information can be avoided. This paper first defines the problem and presents related works. It then introduces the modular process planning procedure, and presents an application case study.",2005
"Modeling of Non-Linear Relations Among Different Design Evaluation Measures for Multi-Objective Design Optimization","This research introduces a new approach to model the non-linear relations among different design evaluation measures and to achieve the optimal design considering these different design evaluation measures through multi-objective optimization. In this approach, different design evaluation measures are mapped to comparable design evaluation indices. The non-linear relation between a design evaluation measure and its design evaluation index is identified based on the least-square curve-fitting method. The weighting factors for different design evaluation indices, representing the importance measures of these indices in the multi-objective design optimization, are achieved using the pair-wise comparison method. A case study example of automobile caliper disc brake design considering 4 different design evaluation measures is given to illustrate the effectiveness of the introduced approach.",2005
"On the Impact of Coupling Strength on Complex System Optimization for Single-Level Formulations","Design of modern engineering products requires complexity management. Several methodologies for complex system optimization have been developed in response. Single-level strategies centralize decision-making authority, while multi-level strategies distribute the decision-making process. This article studies the impact of coupling strength on single-level Multidisciplinary Design Optimization formulations, particularly the Multidisciplinary Feasible (MDF) and Individual Disciplinary Feasible (IDF) formulations. The Fixed Point Iteration solution strategy is used to motivate the analysis. A new example problem with variable coupling strength is introduced, involving the design of a turbine blade and a fully analytic mathematical model. The example facilitates a clear illustration of MDF and IDF and provides an insightful comparison between these two formulations. Specifically, it is shown that MDF is sensitive to variations in coupling strength, while IDF is not.",2005
"Feasibility Assessment in Preliminary Design Using Pareto Sets","In this paper, we present the development and application of a Technical Feasibility Model (TFM) used in preliminary design to determine whether or not a set of desired product specifications is technically feasible, and the optimality of those specifications with respect to the Pareto frontier. The TFM is developed by integrating the capabilities of a multidisciplinary design framework, a multi-objective design optimization tool, a Pareto set gap analyzer, metamodeling methods, and mathematical methods for feasibility assessment. This tool is then applied to a three objective example problem and to a five objective passenger vehicle design problem by analyzing benchmarking data from 78 late model sedans.",2005
"PSO Driven Genetic Range Genetic Algorithms","This paper deals with development of Genetic Range Genetic Algorithms (GRGAs). In GRGAs, one of the key is to set a new searching range, it needs to be followed after current searching situations, to be focused on local minute search and to be scattered as widely as possible for global search. However, first two strategies have a possibility of early stage convergence, and random scattering cause vain function calls to produce the range which seems no chance to prosper for a number of generations. In this paper, we propose a new method of setting it by using Particle Swarm Optimization (PSO) to overcome dilemma of the conventional method.",2005
"Methods for Discrete Design Optimization","One area in design optimization is component based design where the designer has to choose between many different discrete alternatives. These types of problems have discrete character and in order to admit optimization an interpolation between the alternatives is often performed. However, in this paper a modified version of the non-gradient algorithm the Complex method is developed where no interpolation between alternatives is needed. Furthermore, the optimization algorithm itself is optimized using a performance metric that measures the effectiveness of the algorithm. In this way the optimal performance of the proposed discrete Complex method has been identified. Another important area in design optimization is the case of optimization based on simulations. For such problems no gradient information is available, hence non-gradient methods are therefore a natural choice. The application for this paper is the design of an industrial robot where the system performance is evaluated using comprehensive simulation models. The objective is to maximize performance with constraints on lifetime and cost, and the design variables are discrete choices of gear boxes for the different axes.",2005
"Design Optimization by Integration of Evolutionary Search and Cumulative Approximation","This paper proposes a new design optimization framework by integrating evolutionary search and cumulative function approximation. While evolutionary algorithms are robust even under multi-peaks, rugged natures, etc., their computational cost is inferior to ordinary schemes such as gradient-based methods. While response surface techniques such as quadratic approximation can save computational cost for complicated design problems, the fidelity of solution is affected by density of samples. The new framework simultaneously performs evolutionary search and constructs response surfaces. That is, in its early phase the search is performed over roughly but globally approximated surfaces with the relatively small number of samples, and in its later phase the search is performed intensively around promising regions, which are revealed in the preceded phases, over response surfaces enhanced with additional samples. This framework is expected to be able to robustly find the optimal solution with less sampling. An optimization algorithm is implemented by combining a real-coded genetic algorithm and a Voronoi diagram based cumulative approximation, and it is applied to some numerical examples for discussing its potential and promises.",2005
"Twinkling a Random Search Algorithm for Design Optimization","In this paper we are going to show that applying the twinkling technique on a naive random search algorithm is frequently more powerful than any algorithm using specific research techniques unless they use information provided by the gradient or the Hessian. In order to illustrate this result we have made the choice of the study of a mechanical system characterized by the non-linear nature of the optimization space. This system is basically an open kinematics chain that represents a robot which has to go through various different trajectories defined by a set of temporally equidistant points. In fact, we are going to show that the genetic algorithm, the simulated annealing algorithm, the particle swarm algorithm, the random search algorithm, need to use comparatively, a huge number of function evaluations in order to perform the same result quality.",2005
"Pipe Route Design Using Variable Topography Distance Transforms","In this paper the Variable Topography Distance Transform method (VTDT) is used to find optimal paths across physical landscapes for pipelines carrying a two-phase geothermal fluid. The method incorporates constraints such as obstacles, land costs, building costs, variable gradients, height, and environmental issues in the route selection process. The method is an expanded form of Distance Transform algorithms that are used in image processing. It offers a way to look at land surfaces as a slope-adjusted 2-D model rather than as a more complex and computationally intensive 3-D model. The VTDT method works with a digital representation, called a Digital Elevation Model (DEM), of the landscape in question. The method is then tested on the route design for pipelines carrying a two-phase geothermal fluid at the Hellisheidi Power Plant in Iceland, which is currently (early 2005) in the design and construction phase.",2005
"Heuristic Gradient Projection for 3D Space Frame Optimization","The purpose of this work is to develop a novel optimization process for the design of space frames. The main objective is to minimize the space frame volume and consider stress constraints satisfaction. A finite element program is devised to synthesize 3D-space frames and aid in its topology optimization. The program is verified through different elementary problems with known analytical solutions as well as with commercial packages. A Midi-Bus frame is modeled with about 300 members and analyzed for a severe road model condition. The optimization effectively uses the devised Heuristic Gradient Projection (HGP) technique to synthesize the optimum Midi-Bus frame. Results indicate a marked improvement over available designs and remarkably faster convergence over other optimization techniques. This technique can thus be effectively applied to other large 3D space frame synthesis and optimization.",2005
"Fuzzy Heuristic Gradient Projection for Frame Topology Optimization","In this paper, a new methodology to obtain an optimal structure size considering geometries nonlinearity is presented. This method makes use of Heuristic Gradient Projection method in addition to Fuzzy Logic. The Heuristic Gradient Projection (HGP) method, a previously developed method for 3D-frame design and optimization, utilizes mainly bending stress relations in order to simplify the process of iterations. HGP is based on comparing the resulting equivalent stress with the allowable stress value. The proposed Fuzzy Heuristic Gradient Projection (FHGP) approach incorporates both bending stress and axial stress when processing with the allowable stress value. The weighting factors of both axial and bending stresses are found using a Fuzzy Logic controller. Fuzzy logic is incorporated to reach an optimal solution with lesser number of function evaluations. A simple cantilever example, subjected to axial force and bending moment, is presented to illustrate this approach in addition to a 10-member planar frame that is used to prove the efficacy of the new method. FHGP approach generally results in faster convergence.",2005
"Faster Generation of Feasible Design Points","Design space exploration during conceptual design is an active research field. Most approaches generate a number of feasible design points (complying with the constraints) and apply graphical post-processing to visualize correlations between variables, the Pareto frontier or a preference structure among the design solutions. The generation of feasible design points is often a statistical (Monte Carlo) generation of potential candidates sampled within initial variable domains, followed by a verification of constraint satisfaction, which may become inefficient if the design problem is highly constrained since a majority of candidates that are generated do not belong to the (small) feasible solution space. In this paper, we propose to perform a preliminary analysis with Constraint Programming techniques that are based on interval arithmetic to dramatically prune the solution space before using statistical (Monte Carlo) methods to generate candidates in the design space. This method requires that the constraints are expressed in an analytical form. A case study involving truss design under uncertainty is presented to demonstrate that the computation time for generating a given number of feasible design points is greatly improved using the proposed method. The integration of both techniques provides a flexible mechanism to take successive design refinements into account within a dynamic process of design under uncertainty.",2005
"Methodology to Reach Optimal Design of CHP Plants","A methodology to reach the best CHP plant design is proposed. The standard method to choose the best fit in the process design of a CHP plant is improved considering off-design simulation of the pre-selected schemes. The off-design simulation deals specifically with economic dispatch optimization applied on each pre-selected plant to calculate the operation performance under well-known heat and power loads. The economic dispatch include fuel, uniform series payments related with investment and operation & maintenance costs and evaluates the variable behavior for power and heat along time with a scenario that takes into account transactions with the utility grid as well as auxiliary or back up boilers. It is shown the different result reached in each approach and the new point of view gotten with the use of the methodology proposed.",2005
"A Comparison of Optimized Stacked-Ply Flywheel Designs That Are Based on Different Failure Criteria","This paper presents some approaches to the optimal design of stacked-ply composite flywheels. The laminations of the disk are constructed such that the principal fiber direction is either tangential or radial. Here, optimization problems are formulated to maximize the energy density of the flywheel. This is accomplished by allowing arbitrary, continuous, variation of the orientation of the fibers in the radial plies. The paper compares designs based on minimizing cost functions related to the (i) the maximum stress, (ii) the maximum strain and (iii) the Tsai-Wu failure criteria. It is shown that the optimized designs provide an improvement in the flywheel energy density when compared to a standard stacked-ply design. The results also show that, for a given disk design, the estimate of the energy density can vary greatly depending on the failure criteria employed.",2005
"Roles and Observations of a Graduate Design Coach","This paper discusses the roles that a graduate student coach experienced while working with an undergraduate design team in the development of a low, cost, low volume plastic injection modeling machine. Identified roles include: design tool teacher, design reviewer, project manager, and customer. A critique of the roles, including times spent in each role, is provided. This experience created generally higher satisfaction among the students and among the customers than had been previously seen in similar projects. Based upon this experience, it is justified to consider incorporating graduate design students as design coaches in senior design project teams.",2005
"Low Cost Demonstrator as a Mean for Rapid Product Realization With an Electric Motorcycle Application","During the last decade, digital prototyping has become a natural part of any industrial project dealing with product development. The reasons for this differ, but the two most obvious is time saving aspects and the amount of cost effectiveness achieved when replacing the physical prototype with the cheaper digital. Time and cost are equally, or even more critical in academic projects. This paper describes the usage of a low cost demonstrator as a mean to reduce both time and cost during a product development project course as well as to guarantee educational quality. The paper also discusses the reason for using demonstrators in an industrial environment. When large product development project courses are given at educational engineering programs, they often strive for imitating a real industrial situation, trying to include all the phases and aspects of product realization. Time is of course critical in both environments, industrial and academic, but for slightly different reasons. A typical industrial project may run over several years while a large educational project’s duration is counted in months. Thus, if the course tutor wants to simulate the whole product development process, within the same project course, there are needs for means that may speed up the project without spoiling the educational message as well as the industrial authenticity.",2005
"Synthesis of Structural Symmetry Driven by Cost Savings","An engineer presented with a design challenge often creates a symmetric solution. For instance, consider a table (front-back and left-right symmetry), a car (left and right symmetry), a bridge (front-back and left-right symmetry), or the space shuttle (left-right) symmetry. These examples may not be 100% symmetric, but their overriding features are remarkably similar. The reasons for the design of symmetric structures is not always clear. In some cases, like the table, symmetry may be a tradition. Similarly, the symmetry may be for aesthetic reasons. However in automated design algorithms, especially stochastic techniques, the output is often largely asymmetric, One reason for this is that fitness functions are not rewarded for symmetry. A possible resolution to this is to add a reward function for symmetry. Unfortunately, this approach is computationally intractable as well as arbitrary. In this paper a Genetic Algorithm based method is presented that rewards re-use of parts. The method is applied to a simple, idealized situation as well as to real design case. The results show that in some situations, symmetry naturally emerges from the synthesis, but that it does not provide clear performance advantages over asymmetric configurations.",2005
"An Interval-Based Focalization Method for Decision-Making in Decentralized, Multi-Functional Design","Multi-functional design problems are characterized by strong coupling between design variables that are controlled by stakeholders from different disciplines. This coupling necessitates efficient modeling of interactions between multiple designers who want to achieve conflicting objectives but share control over design variables. Various game-theoretic protocols such as cooperative, non-cooperative, and leader/follower have been used to model interactions between designers. Non-cooperative game theory protocols are of particular interest for modeling cooperation in multi-functional design problems. These are the focus of this paper because they more closely reflect the level of information exchange possible in a distributed environment. Two strategies for solving such non-cooperative game theory problems are: a) passing Rational Reaction Sets (RRS) among designers and combining these to find points of intersection and b) exchanging single points in the design space iteratively until the solution converges to a single point. While the first strategy is computationally expensive because it requires each designer to consider all possible outcomes of decisions made by other designers, the second strategy may result in divergence of the solution. In order to overcome these problems, we present an interval-based focalization method for executing decentralized decision-making problems that are common in multi-functional design scenarios. ",2005
"A Parallel Grammar for Simulation-Driven Mechanical Design Synthesis","This research investigates the use of quantitative measures of performance to aid the grammatical synthesis of mechanical systems. Such performance measures enable search algorithms to be used to find designs that meet requirements and optimize performance by using automatically generated performance feedback, including behavioral simulation, as a guide. The work builds on a new type of production system, a parallel grammar for mechanical systems based on a Function-Behavior-Structure representation, to generate an extensive variety of designs. Geometric and topological constraints are used to bound the design space, termed the language of the grammar, to ensure the validity of designs generated. The winding mechanism of an electromechanical camera is examined as a case study using the behavioral modeling language Modelica. Behavioral simulations are run for parametric models generated by the parallel grammar and this data is used, in addition to geometric performance metrics, for performance evaluation of generated alternative designs. Multi-objective stochastic search, in the form of a hybrid pattern search developed as part of this research, is used to generate Pareto sets of optimally directed designs of winding mechanisms, showing the design of the camera chosen for the case study to be optimally directed with respect to the design objectives considered. The Pareto sets generated illustrate the range of simulation-driven solutions that can be generated and simulated automatically as well as their performance tradeoffs.",2005
