title,Abstract,year
"Crashworthiness Design Using a Hybrid Cellular Automaton Algorithm","Crashworthiness design is an evolving discipline that combines vehicle crash simulation and design synthesis. The goal is to increase passenger safety subject to manufacturing cost constraints. The crashworthiness design process requires the modeling of the complex interactions involved in a crash event. Current approaches utilize a parameterized optimization approach that requires response surface approximations of the design space. This is due to the expensive nature of numerical crash simulations and the high nonlinearity and noisiness in the design space. These methodologies usually require a significant design effort to determine an initial design. In this research, a non-gradient approach to topology optimization is developed for crashworthiness design. The methodology utilizes the cellular automata paradigm to generate a concept design.",2006
"Preliminary Results on Generating Assembly Sequences for Shape Display","Recently there has been much interest in developing shape display systems, i.e. systems that can generate, based on a virtual representation such as a CAD file, a physical shape that a user can touch. The approach considered here is to automatically assemble a shape from simple, identical building blocks using a robot. This paper describes preliminary research results on generating assembly sequences for this purpose, using a rule-based approach in order to deal with the huge search space due to the large number of components. While many of the details of the rule-based approach are discussed elsewhere, this paper focuses on analyzing and comparing the use of two different methods, the assembly method and the disassembly method in the z-direction, for assembly sequence generation.",2006
"Process Planning Support System Considering Product Quality","This paper proposes a new process planning method to achieve intended product quality. The design for the product quality is achieved by total designing and planning of production process considering both good factors and bad factors that affect product quality in the production process. The representation model of quality related production knowledge that is directly used in the computational design method is proposed. The discrete quality related behavior of product in process is modeled. Input information of the proposed design method consists following information: 1) a product structure; 2) feasible operations of the production process; 3) possible quality related causalities in the production process. The design method calculates the space of quality state automatically by this method. Final output information from this method is a good production process (good operations and good sequence) that achieves the intended quality state of final product. In order to develop this production process planning method for keeping the intended quality, this paper proposes a computational representation model of the quality related information in production process. Based on the production process model, a computational recommendation algorithm of production process that can achieve the intended product quality state is developed. The representation, sharing and reuse of production knowledge and know-how are realized based on the proposed production process model. A prototype system for planning a production process without failures of final product is implemented for the purpose of examination and validation for proposed method. A practical design example of a production process planning for one component of an auto-circuit breaker is demonstrated. The methodology proposed in this research addresses: (1) how the product quality in production process should be modeled; (2) how to design good operations and a good process in production that can achieve the intended product quality; and (3) how to apply the proposed method to a practical planning problem of an actual production process.",2006
"Optimum Disassembly Process With Genetic Algorithms for a Compressor","This study presents an optimum disassembly process with genetic algorithms. The disassembly sequence matrix including the interference matrix, the special connection relation and the contact matrix of a product are used to study the disassembly process. The genetic algorithms are utilized for the multi-objective function formed by the instability function, tool change function, disassembly direction function and inconvenient function due to the gravity to obtain the optimum disassembly process. The disassembly processes of a compressor are investigated and improved, and a redesigned compressor is recommended.",2006
"Multiobjective Optimization for Integrated Tolerance Allocation and Fixture Layout Design in Multistation Assembly","Cost and product quality are significant attributes in manufacturing processes, such as multistation assembly. We use multiobjective optimization for integrated tolerance allocation and fixture layout design to address their interaction and to quantify tradeoffs among cost, product quality, and assembly process robustness. Design decisions relate to product tolerances, assembly process tolerances, and fixture locating positions. A nested optimization strategy is adopted, and the proposed methodology is demonstrated using a vehicle side frame assembly example. The obtained results provide evidence for the existence of tradeoffs, based on which we can identify critical quality and budget requirements.",2006
"Visibility for Determining the Rotational Axis CNC Rapid Prototyping and Rapid Manufacturing","This paper outlines the requirements for employing visibility for CNC Rapid Prototyping (RP) and Rapid Manufacturing (RM), e.g., necessary conditions for CNC RP. Visibility, as used here, is with respect to line-of-sight access for the tool to the workpiece for machining access. This method forms the basis for the selection of an axis of rotation for which the workpiece would be completely visible and a step in the automation sequence for this process. A review of prior visibility work in the area of machining is included and specifically those related to CNC RP. Additionally, there is a discussion of a new software implementation of visibility and its methodology for CNC RP. The goal of this implementation is to develop a procedure that will reduce the set of all potential workpiece rotational axes to a subset that will provide full visibility. Results are presented for the software tool along with potential improvements for the future.",2006
"Stereolithography Mock-Up With Internal Camera for Automatic Usability Data Acquisition and Functional Simulation","In this paper, we propose a new type of mock-up consisting of a transparent solid object, fabricated by stereolithography, with a small video camera embedded inside. By processing the video image of the object surface taken from the inside in real time, operation data of the mock-up (e.g., when interfaces such as buttons and dials are operated by the users) and usage (e.g., which hand and fingers are used to operate the buttons and dials of the mock-up) data can be obtained. Consequently, a simple stereolithography model without sensors or circuits can be a functional mock-up. By analyzing these automatically obtained usage data, operation data and the result of functional simulation, some usability data will be obtained or extracted. Designers can use such data to improve the usability of the product that the mock-up imitates. The feasibility and validity of the concept is confirmed and reported on the basis of three experiments: a basic experiment using a simple mock-up consisting of a button and a dial, and two detailed experiments on usability data acquisition and the simulation of a Japanese-character-input interface using stereolithography mock-ups with a small fish-eye video camera inside.",2006
"Determine Mesh Orientation by Voxel-Based Principal Component Analysis","In this paper we propose a new method to determine the part orientation of a 3D mesh based on Principal Component Analysis (PCA). Although the idea and practice of using PCA to determine part orientation is not new, it is not without practical issues. A major drawback of PCA, when it comes to dealing with meshes comprised of nodes and elements, is that the results are ",2006
"Introducing Hierarchical Particle Swarm Optimization to Optimal Part Orientation in Fused Deposition Modeling","This article presents hierarchical particle swarm optimization algorithm to determine optimal part orientation for the complex parts produced by fused deposition modeling. Owing to the importance of efficient prototyping during product development phase, it is necessary to address critical issues involved in fused deposition modeling. The best part orientation is explored by taking into account volumetric error, build cost and orientational efficiency in the form of an aggregate objective. This paper exploits the search efficiency exhibited by hierarchical particle swarm optimization (HPSO), an optimization algorithm working on the basis of swarm intelligence, with the aim to resolve underlying optimal part orientation (OPO) problem. Further, in order to establish efficacy of HPSO a comparative study has been performed with a genetic algorithm based search. The results indicate outperforming behavior of HPSO and thus it is claimed to be a viable and efficient alternative to OPO problem.",2006
"High Accuracy Laser Scanned View Registration Method for Reverse Engineering Using a CMM Generated CAD Model","Complete CAD modelling by 3D digitizers comprises of full coverage scanning of the part from a number of views in the Reverse Engineering process. Different scanned views are required to be registered into a cohesive coordinate system to generate a practical CAD model. In this paper a high accuracy registration method is introduced in which the preregistered views, obtained by a conventional registration method are used as a base for fine registration. This is based on the relationships of the scanned views in the Laser Scanned model and the scanned features created by the Coordinate Measurement Machine. This method is most suitable for Reverse Engineering of precision parts with accurate and standard machined geometric features and complex but less accurate casting features. Experimental results of the method application on two components are presented.",2006
"Using Tolerance-Maps to Generate Frequency Distributions of Clearance for Pin-Hole Assemblies","A new mathematical model for representing the geometric variations of lines is extended to include probabilistic representations of 1-D clearance which arise from multidimensional variations of an axis, a hole and a pin-hole assembly. The model is compatible with the ASME/ANSI/ISO Standards for geometric tolerances. Central to the new model is a Tolerance-Map (T-Map), a hypothetical volume of points that models the 3-D variations in location and orientation for a segment of a line (the axis), which can arise from tolerances on size, position, orientation, and form. Here it is extended to model the increase in yield that occurs when maximum material condition (MMC) is specified. The frequency distribution of 1-D clearance is decomposed into manufacturing bias, i.e. toward certain regions of a Tolerance-Map, and into a geometric bias that can be computed from the geometry of multidimensional T-Maps. Although the probabilistic representation in this paper is focused on geometric bias and manufacturing bias is presumed to be uniform, the method is robust enough to include manufacturing bias in the future. Geometric bias alone shows a greater likelihood of small clearances than large clearances between an assembled pin and hole.",2006
"Semantic Tolerance Modeling","A significant amount of research efforts has been given to explore the mathematical basis for 3D dimensional and geometric tolerance representation, analysis, and synthesis. However, engineering semantics is not maintained in these mathematic models. It is hard to interpret calculated numerical results in a meaningful way. In this paper, a new semantic tolerance modeling scheme based on modal interval is introduced to improve interpretability of tolerance modeling. With logical quantifiers, semantic relations between tolerance specifications and implications of tolerance stacking are embedded in the mathematic model. The model captures the semantics of physical property difference between rigid and flexible materials as well as tolerancing intents such as sequence of specification, measurement, and assembly. Compared to traditional methods, the semantic tolerancing allows us to estimate true variation ranges such that feasible and complete solutions can be obtained.",2006
"Geometric Construction of Piecewise Line-Symmetric Spherical Motions Using Quaternion Biarcs","This paper employs quaternion biarcs to interpolate a set of orientations with angular velocity constraints. The resulting quaternion curve represents a piecewise spherical line-symmetric rational motion with C1  continuity. Since a quaternion arc corresponds to the motion of the planet gear in a special spherical epicyclic gear train, each segment of the quaternion biarcs can be realized with such an epicyclic gear train. Quaternion biarcs may be used to approximate B-spline quaternion curves that represent rational spherical motions that have applications in robot path planning, CAD/CAM, mechanism design, and computer graphics.",2006
"Aeronautical Planar Flank Milling Automation: Computing the G-Zones","Flank milling process is commonly applied in the aeronautical industry. It consists of manufacturing mechanical parts using the side of a machinning tool. This process is relevant to be less time consuming as it delivers better surface quality. However, flank milling can only be applied on ruled surfaces. In this article, we cover flank milling application on planar surfaces, a particular ruled surface type. In recent works we presented how to extract planar surfaces milling directions by using expertise provided through our industrial application. We take this study further, where we propose a validation for the proposed milling directions. This validation requires at first a translation of the problem from 3D to 2D. Then, by applying several proposed algorithms we extract for each direction its L-Zone. An L-Zone is the term we use to identify the unmachined part area using a particular milling direction. By intersecting the different L-Zones we obtain the G-Zone that consists of the total unmachined area. Computing the G-Zone for each planar surface indicates the ability of this surface to be flank milled. The proposed study is part of an effort to automate process planning of aeronautical parts. Automating this particular trade can result in a critical reduction of time, effort and costs in aeronautical industries, mainly due to having small production batch.",2006
"Aerodynamic Shape Optimization and Knowledge Mining of Centrifugal Fans Using Simulated Annealing Coupled With a Neural Network","An aerodynamic shape optimization method suitable for “inexpensive” centrifugal impellers and diffusers has been developed. The shapes are parameterized using non-uniform rational B-spline curves with special attention being paid to the blade’s edge profiles. A hybrid algorithm combining simulated annealing and a neural network is employed for collaborative optimization. The simulated annealing and neural network take turns in controlling the optimization processes, not only for maximizing the efficiency of global exploration, but also for minimizing the risks of automation failures or of reaching an incorrect optimum. A statistical analysis was also conducted using the neural network to extract design knowledge. By applying the proposed method to a centrifugal impeller and diffuser design problem, we obtained innovative shapes for the leading edge of the impeller and the trailing edge of the diffuser. Important design parameters related to the new shapes were identified through the design space analysis.",2006
"Optimal Tolerance Allocation of Automotive Pneumatic Control Valves Based on Product and Process Simulations","This paper discusses a computational method for optimally allocating dimensional tolerances for an automotive pneumatic control valve. Due to the large production volume, costly tight tolerances should be allocated only to the dimensions that have high influence to the quality. Given a parametric geometry of a valve, the problem is posed as a multi-objective optimization with respect to product quality and production cost. The product quality is defined as 1) the deviation from the nominal valve design in the linearity of valve stroke and fluidic force, and 2) the difference in fluidic force with and without cavitation. These quality measures are estimated by using Monte Carlo simulation on a Radial-Basis Function Network (RBFN) trained with computational fluid dynamics (CFD) simulation of the valve operation. The production cost is estimated by the tolerance-cost relationship obtained from the discrete event simulations of valve production process. A multi-objective genetic algorithm is utilized to generate Pareto optimal tolerance allocations with respect to these objectives, and alternative tolerance allocations are proposed considering the trade-offs among multiple objectives.",2006
"Optimization of Chemical Vapor Deposition Process","Chemical Vapor Deposition (CVD) process is simulated and optimized for the deposition of a thin film of silicon from silane. The key focus is on the rate of deposition and on the quality of the thin film produced. The intended application dictates the level of quality need for the film. Proper control of the governing transport processes results in large area film thickness and composition uniformity. A vertical impinging CVD reactor is considered. The goal is to optimize the CVD system. The effect of important design parameters and operating conditions are studied using numerical simulations. Then Compromise Response Surface Method (CRSM) is used to model the process over a range of susceptor temperature and inlet velocity of the reaction gases. The resulting response surface is used to optimize the CVD system.",2006
"Data Mining and Fuzzy Clustering to Support Product Family Design","In mass customization, data mining can be used to extract valid, previously unknown, and easily interpretable information from large product databases in order to improve and optimize engineering design and manufacturing process decisions. A product family is a group of related products based on a product platform, facilitating mass customization by providing a variety of products for different market segments cost-effectively. In this paper, we propose a method for identifying a platform along with variant and unique modules in a product family using data mining techniques. Association rule mining is applied to develop rules related to design knowledge based on product function, which can be clustered by their similarity based on functional features. Fuzzy c-means clustering is used to determine initial clusters that represent modules. The clustering result identifies the platform and its modules by a platform level membership function and classification. We apply the proposed method to determine a new platform using a case study involving a power tool family.",2006
"Knowledge Model for Managing Product Variety and Its Reflective Design Process","Recent manufacturers have been utilizing product families to diversify and enhance the product performance by simultaneously designing multiple products under commonalization and standardization. Design information of product architecture and family is inevitably more complicated and numerous than that of a single product. Thus, more sophisticated computer-based support system is required for product architecture and family design. This paper proposes a knowledge model for a computer-based system to support reflective process of designing product architecture and product family. This research focuses on three problems which should be overcome when product family are modeled in the computer system; design repository without data redundancy and incorrectness, knowledge acquisition without forcing the additional effort on the designer, and integration of prescriptive models to support early stages of the design process. An ontology that is a foundation of a knowledge model is defined to resolve these problems. An example of designing an air conditioner product family is shown to demonstrate the capability of the system.",2006
"Design Information Support Tool (DIST): Its Development and Effectiveness Investigation","A number of software tools exist to assist the designer during the design process. These include tools for solid modeling of components, programs for simulating complex systems, for generating machining code and so on. However, a closer examination reveals that most of these tools are of use in the later stages in the design process. Even though design activity analyses showed the initial phases of design to have the maximum impact on the successful design of a product, few tools exist to support the needs of the designer during these critical stages. This paper documents the development of a design support tool (DIST) based on an analysis of a collaborative design activity. Then, results of an experiment are shared, which was designed to investigate DIST’s effectiveness during conceptual design by novice designers.",2006
"Automating Redesign of Sheet-Metal Parts in Automotive Industry Using KBE and CBR","Automating redesign is an approach for engineering designers to prevent design related manufacturability problems in early product development and thus reduce costly design iterations. A vast amount of work exists, with most research findings seemingly staying within the research community rather than finding its way into use in industrial settings where research issues have often evolved from the concerned applied research. The aim of this paper is to present an approach with industrial implementation potential regarding automating redesign of sheet-metal components in early product development to avoid manufacturing problems due to design flaws and non-optimal designs. Geometry, generated by a knowledge-based engineering (KBE) system, gives input to the case-based reasoning (CBR) governed manufacturing planning. If geometry is found non-manufacturable or enhancement of already manufacturable geometry is possible, the CBR system will suggest redesign actions to resolve the problem. CBR extends the capabilities of the rule-based KBE-system by enabling plan-based evaluation. The approach has the potential for industrial implementation, since KBE is often closely coupled to an industrial CAD-system, hence enabling technology is at the industry. Also, combining KBE and CBR reduces the coding effort compared to coding the whole design support with CBR, as feature recognition is simplified by means of KBE. A case study of development of sheet-metal manufactured parts at a Swedish automotive industry partner presents the method in use. As it is shown that redesign can be automated for sheet-metal parts there is a potential for reducing costly design and manufacturing iterations.",2006
"Verve: A General Purpose Open Source Reinforcement Learning Toolkit","Intelligent agents are becoming increasingly important in our society in applications as diverse as house cleaning robots, computer-controlled opponents in video games, unmanned aerial combat vehicles, entertainment robots, and autonomous explorers in outer space. However, the broader adoption of intelligent agents is often hindered by their limited adaptability to new tasks; when conditions change slightly, agents may quickly become confused. Additionally, a substantial engineering effort is required to design an agent for each new task. This paper presents an adaptable, general purpose intelligent agent toolkit based on reinforcement learning (RL), an approach with strong mathematical foundations and intriguing biological implications. RL algorithms are powerful because of their generality: agents simply receive a scalar reward value representing success or failure, which greatly simplifies the agent design process. Furthermore, these algorithms can be combined with other techniques (e.g., planning from a learned internal model) to improve learning efficiency. The design and implementation of an open source RL toolkit is presented here as a step towards the goal of general purpose agents. Experimental results show learning performance on several tasks, including two physical control problems.",2006
"Augmenting Tools for Reverse Engineering Methods","Reverse engineering has gained importance over the past few years due to an intense competitive market aiding in the survivability of a company. This paper examines the reverse engineering process and what, how, and why it can assist in making a better design. Two well known reverse engineering methodologies are explored, the first by Otto and Wood and the second by Ingle. Each methodology is compared and contrasted according to the protocols and tools used. Among some of the reverse engineering tools detailed and illustrated are: Black box, Fishbone, Function Structure, Bill of Material, Exploded CAD models, Morphological Matrix, Subtract and Operate Procedure (SOP), House of Quality matrix, and FMEA. Even though both methodologies have highly valued tools, some of the areas in reverse engineering need additional robust tooling. This paper presents new and expanded tooling to augment the existing methods in hopes of furthering the understanding of the product, and process. Tools like Reverse Failure Mode and Effects Analysis (RFMEA), Connectivity graphs, and inter-relation matrix increase the design efficiency, quality, and the understanding of the reverse engineering process. These tools have been employed in two industry projects and one demonstrative purpose for a Design for Manufacture Class. In both of these scenarios, industry and academic, the users found that the augmented tools were useful in capturing and revealing information not previously realized.",2006
"Qualitative and Quantitative Sequential Sampling","This paper introduces a method for sequentially determining experiments in a “design of experiments” where optimization and user knowledge are used to guide the efficient choice of sample points. Typical approaches to the design of experiments involves determining the sample points all at once prior to any experimentation, or sequentially based on the results of previous sample points. This method combines information from multiple fidelity sources including actual physical experiment, computer simulation models of the product, first principals involved in design and designer’s qualitative intuitions about the design. Both quantitative and qualitative information from different sources are merged together to arrive at new sampling strategy. This is accomplished by introducing the concept of confidence, C, which is represented as a field that is a function of the decision variables, x, and the performance parameter, f. The advantages of the approach are demonstrated using different example cases.",2006
"On Adaptive Sampling for Single and Multi-Response Bayesian Surrogate Models","In order to reduce the time and resources devoted to design-space exploration during simulation-based design and optimization, the use of surrogate models, or metamodels, has been proposed in the literature. Key to the success of metamodeling efforts are the experimental design techniques used to generate the combinations of input variables at which the computer experiments are conducted. Several adaptive sampling techniques have been proposed to tailor the experimental designs to the specific application at hand, using the already-acquired data to guide further exploration of the input space, instead of using a fixed sampling scheme defined a priori. Though mixed results have been reported, it has been argued that adaptive sampling techniques can be more efficient, yielding better surrogate models with less sampling points. In this paper, we address the problem of adaptive sampling for single and multi-response metamodels, with a focus on Multi-stage Multi-response Bayesian Surrogate Models (MMBSM). We compare distance-optimal latin hypercube sampling, an entropy-based criterion and the maximum cross-validation variance criterion, originally proposed for one-dimensional output spaces and implemented in this paper for multi-dimensional output spaces. Our results indicate that, both for single and multi-response surrogate models, the entropy-based adaptive sampling approach leads to models that are more robust to the initial experimental design and at least as accurate (or better) when compared with other sampling techniques using the same number of sampling points.",2006
"A Kriging Metamodel Assisted Multi-Objective Genetic Algorithm for Design Optimization","The high computational cost of population based optimization methods, such as multi-objective genetic algorithms, has been preventing applications of these methods to realistic engineering design problems. The main challenge is to devise methods that can significantly reduce the number of computationally intensive simulation (objective/constraint functions) calls. We present a new multi-objective design optimization approach in that kriging-based metamodeling is embedded within a multi-objective genetic algorithm. The approach is called Kriging assisted Multi-Objective Genetic Algorithm, or K-MOGA. The key difference between K-MOGA and a conventional MOGA is that in K-MOGA some of the design points or individuals are evaluated by kriging metamodels, which are computationally inexpensive, instead of the simulation. The decision as to whether the simulation or their kriging metamodels to be used for evaluating an individual is based on checking a simple condition. That is, it is determined whether by using the kriging metamodels for an individual the non-dominated set in the current generation is changed. If this set is changed, then the simulation is used for evaluating the individual; otherwise, the corresponding kriging metamodels are used. Seven numerical and engineering examples with different degrees of difficulty are used to illustrate applicability of the proposed K-MOGA. The results show that on the average, K-MOGA converges to the Pareto frontier with about 50% fewer number of simulation calls compared to a conventional MOGA.",2006
