title,Abstract,year
"Fuzzy Analytical Hierarchy Process-Based Assembly Unit Partition for Complex Products","Assembly planning is one of the NP complete problems, which is even harder to solve for complex products. Furthermore, development of complex products has been becoming a collaborative activity among different enterprises at the same or different sites. Collaboration among designers is considered as an effective strategy to tackle the difficulty of assembly planning. According to the strategy, the task of assembly planning of complex products is decomposed into several simpler subtasks related to portions of the whole product, and the subtasks are then assigned to the designers in collaboration. In this paper, assembly unit partition is addressed, which means the decomposition of a complex product into smaller assembly units. Assembly unit partition is more complex than subassembly extraction (or identification) because more assembly constraints are taken into consideration. Firstly, different and necessary assembly constraints are analyzed in detail and their related evaluation indices are given for assembly unit partition. Then, the assembly unit model and the decision model of assembly unit partition are proposed. A method of assembly unit partition based on the decision model and Fuzzy Analytical Hierarchy Process (FAHP) method is clarified. The valid assembly units can be determined by analyzing the decision values of assembly relations between two parts and the given conditions. Finally, the validity and effectiveness of the method is verified with an example.",2007
"PDM Implementation in Indian Industries: An Impact Study on Technology Adoption","Shorter product life cycles, growing product complexity and the need for a large number of product variants have made Product Data Management (PDM) increasingly important for many manufacturing industries. Since, many industries in India either have implemented PDM or are considering implementation, it is the right time to study the real impact of PDM in Indian industries. This impact study was made by the responses obtained through a survey questionnaire. The main objective of the survey is to study the impact of PDM implementation on productivity. The variables of productivity measurement in terms of Key Performance Areas have been identified using Performance Objective-Productivity model. The questionnaire has been designed and administered and the responses received have been analysed using SPSS software. General descriptive statistics including mean and standard deviation along with paired t-test and Pearson’s correlation studies have been employed for analysing the importance of the measures of productivity. A user driven PDM evaluation framework and methodology based on the two stage Quality Function Deployment (QFD) technique has been developed to select the most suitable PDM product for a specific industry. A simple model to measure the Return on Investment for PDM implemented industries based on Port and Mackrell’s [24] work has been developed. Thus, methodologies have been developed and demonstrated with case studies to overcome the issues identified in the survey.",2007
"A Framework for Collaborative Top-Down Assembly Design","This paper presents a system framework to support the collaborative top-down assembly design. As the first step, the framework is devised to enable distributed designers to conduct collaborative layout design, 3D skeleton design and detailed design of a product in a top-down manner in a distributed environment. To effectively support the collaborative top-down assembly design, a multi-resolution and distributed product assembly model is proposed as a product representation in the framework. With the help of the framework the designers could conduct those design activities of top-down assembly design that need plenty of collaboration such as the collaborative determination of assembly relationship and coupled structural parameters. A variation propagation mechanism is also developed to guarantee the consistency of the distributed assembly model. A preliminary system prototype based on replicated client-server architecture is implemented.",2007
"A Design Strategy for Collaborative Decision Making in a Distributed Environment","In most instances it is necessary to partition a product realization process into a set of design activities. Design decisions are an important type of design activity. In order to ensure that information flows among different design activities are achieved without difficulty, uniform representation of the information is necessary. A design activity template and a solution template are presented in this paper to support the information flow in a design process. Activity template provides an option to describe the design problem so that engineers know exactly what kind of design decision is preferable. Solution template provides an option to describe the design solution. The paper also introduces an approach to manage and deliver design freedom from one engineering team to the other. In mechanical design, it is essential to give engineers a feasible design space so that they can choose the design solutions that best satisfy the design problem. A chip design example is used to illustrate the different concepts presented in this paper for collaborative decision making.",2007
"An Approach to Improved Decentralized Design: The Modified Approximation-Based Decentralized Design (MADD) Framework","The design of large scale complex engineering systems requires interaction and communication between multiple disciplines and decentralized subsystems. One common fundamental assumption in decentralized design is that the individual subsystems only exchange design variable information and do not share objective functions or gradients. This is because the decentralized subsystems can either not share this information due to geographical constraints or choose not to share it due to corporate secrecy issues. Game theory has been used to model the interactions between distributed design subsystems and predict convergence and equilibrium solutions. These game theoretic models assume that designers make perfectly rational decisions by selecting solutions from their ",2007
"Design Optimization of a Laptop Computer Using Aggregate and Mixed Logit Demand Models With Consumer Survey Data","Laptop computers are designed in a variety of shapes and sizes in order to satisfy diverse consumer preferences. Each design is optimized to attract consumers with a particular set of preferences for design tradeoffs. Gaining a better understanding of these tradeoffs and preferences is beneficial to both laptop designers and to consumers. This paper introduces an engineering model for laptop computer design and a demand model derived from a main-effects choice-based conjoint survey. Several demand model specifications are compared, including linear-in-parameters and discrete part-worth specifications for aggregate multinomial logit and mixed logit models. An integrated optimization scheme combines the engineering model with each demand model form for profit maximization. The solutions of different optimal laptop designs and market share predictions resulting from the unique characteristics of each demand model specification are examined and compared.",2007
"A Game-Theoretic Approach to Finding Market Equilibria for Automotive Design Under Environmental Regulation","Recent research has extended prior efforts to integrate firm-level objectives into engineering design optimization models by further enlarging the scope to investigate the effects of regulation on the design decisions of profit-seeking firms in competition. In particular, one study examined the effects of environmental policy on vehicle design decisions by integrating quantitative models of engineering performance, market demand, production cost and regulatory penalties in a joint optimization framework using game theory to model the effects of competition on design and pricing. Model complexity and the solution methods used to solve for market equilibria in prior research have led to a limitation where the prior approach is too computationally intensive to allow extensive parametric studies on the effects of policy changes on design. To address this issue, we present an alternative game-theoretic approach utilizing necessary and sufficient conditions with Nash conditions to find market equilibria in an oligopoly of automakers, and we use this approach to examine the resulting optimal design responses under various regulation scenarios.",2007
"Measurement of Headlight Form Preference Using a Choice Based Conjoint Analysis","The measurement and understanding of user aesthetic preference for form is a critical element to the product development process and has been a design challenge for many years. In this article preference is represented in a utility function directly related to the engineering representation for the automobile headlight. A method is proposed to solicit and measure customer preferences for shape of the automobile headlight using a choice task on a main-effects conjoint survey design to discover and design the most preferred shape.",2007
"Conjoint-HoQ: A Quantitative Methodology for Consumer-Driven Design","This paper presents a methodology, Conjoint-HoQ, which is meant to provide an improvement over the current House of Quality (HoQ) tool. The improvement comes in the form of ",2007
"Preference Inconsistency in Multidisciplinary Design Decision Making","Research from behavioral psychology and experimental economics asserts that individuals construct preferences on a case-by-case basis when called to make a decision. A common, implicit assumption in engineering design is that user preferences exist a priori. Thus, preference elicitation methods used in design decision making can lead to preference inconsistencies across elicitation scenarios. This paper offers a framework for understanding preference inconsistencies, within and across individual users. We give examples of three components of this new framework: comparative, internal, and external inconsistencies across users. The examples demonstrate the impact of inconsistent preference construction on common engineering and marketing design methods, including discrete choice analysis, modeling stated vs. revealed preferences, and the Kano method and thus QFD. Exploring and explaining preference inconsistencies produces new understandings of the relationship between user and product.",2007
"Theoretical Design and Control Analysis of Reconfigurable Parallel Kinematic Machine Tools","This paper introduces the theoretical design and control of reconfigurable parallel kinematic machine tools. First, the general concept of reconfigurable parallel kinematic machine (RPKM) and its growing demand are introduced. Second, the design of reconfigurable parallel kinematic machines is discussed and the geometric modeling of such structures is presented and explained. The potential applications of this type of machine are described. Finally, a case study for one of the proposed structures is conducted, including kinematic/dynamic modeling and control, some results and simulation are demonstrated.",2007
"Design for Product Adaptability","Adaptable design is a new design paradigm to create designs and products that can be easily changed to satisfy different requirements. Adaptable design aims at identifying the designs and products considering functionality, manufacturing efforts, customization and environment friendliness. This research focuses on adaptable design considering product adaptability. In this work, product adaptability is evaluated by three measures including extendibility of functions, upgradeability of modules, and customizability of components. Various design candidates created in adaptable design are evaluated by different life-cycle evaluation measures including product adaptability of design, part and assembly costs of manufacturing, and operationability by customers. Since different evaluation measures are modeled in different units, the grey relational analysis method is employed to integrate the different evaluation measures for prioritizing different design candidates. A case study is given to demonstrate the effectiveness of the introduced adaptable design approach.",2007
"Flexible and Reconfigurable Systems: Nomenclature and Review","The demands on today’s products have become increasingly complex as customers expect enhanced performance across a variety of diverse and changing system operating conditions. Reconfigurable systems are capable of undergoing changes in order to meet new objectives, function effectively in varying operating environments, and deliver value in dynamic market conditions. Research in the design of such responsive and changeable systems, however, currently faces impediments in effective and clear discourse due to ambiguity in terminology. Definitions of the terms flexibility and reconfigurability, two related concepts in reconfigurable system design, are explored based on their original lexical meanings and current understanding in design literature. Design techniques that incorporate flexibility both in the design (form) and performance (function) space are presented. Based upon this literature survey, a classification scheme for flexibility is proposed, and its application to reconfigurable system design is explored. This paper also presents recent methodologies for reconfigurable system design and poses important research questions that remain to be investigated.",2007
"Adaptive Complex Method for Efficient Design Optimization","Box’s Complex method for direct search has shown promise when applied to simulation based optimization. In direct search methods, like Box’s Complex method, the search starts with a set of points, where each point is a solution to the optimization problem. In the Complex method the number of points must be at least one plus the number of variables. However, in order to avoid premature termination and increase the likelihood of finding the global optimum more points are often used at the expense of the required number of evaluations. The idea in this paper is to gradually remove points during the optimization in order to achieve an adaptive Complex method for more efficient design optimization. The proposed method shows encouraging results when compared to the Complex method with fix number of points and a quasi-Newton method.",2007
"Approximated Unimodal Region Elimination Based Global Optimization Method for Engineering Design","Computer analysis and simulation based design optimization requires more computationally efficient global optimization tools. In this work, a new global optimization algorithm based on design experiments, region elimination and response surface model, namely Approximated Unimodal Region Elimination Method (AUREM), is introduced. The approach divides the field of interest into several unimodal regions using design experiment data; identify and rank the regions that most likely contain the global minimum; form a response surface model with additional design experiment data over the most promising region; identify its minimum, remove this processed region, and move to the next most promising region. By avoiding redundant searches, the approach identifies the global optimum with reduced number of objective function evaluations and computation effort. The new algorithm was tested using a variety of benchmark global optimization problems and compared with several widely used global optimization algorithms. The experiments results present comparable search accuracy and superior computation efficiency, making the new algorithm an ideal tool for computer analysis and simulation black-box based global design optimization.",2007
"Bayesian Analysis of Adaptive One-Factor-at-a-Time Experimentation","This paper considers the problem of achieving improvements through adaptive experimentation. To limit the focus we consider only design spaces with discrete two-level factors. We prove that, in a Bayesian framework, one factor at a time experimentation is an optimally efficient response to step by step accrual of sample information. We derive Bayesian predictive distributions for experimentation outcomes given natural conjugate priors. Using an example based on fatigue life of weld repaired castings, we show how to use our results.",2007
"Multi Agent Normal Sampling Technique (MANST) for Global Optimization","The current work discusses a novel global optimization method called the Multi-Agent Normal Sampling Technique (MANST). MANST is based on systematic sampling of points around agents; each agent in MANST represents a candidate solution of the problem. All agents compete with each other for a larger share of available resources. The performance of all agents is periodically evaluated and a specific number of agents who show no promising achievements are deleted; new agents are generated in the proximity of those promising agents. This process continues until the agents converge to the global optimum. MANST is a standalone global optimization technique. It is benchmarked with six well-known test cases and the results are then compared with those obtained from Matlab™ 7.1 GA Toolbox. The test results showed that MANST outperformed Matlab™ 7.1 GA Toolbox for the benchmark problems in terms of accuracy, number of function evaluations, and CPU time.",2007
"Non-Dominated Sorting Genetic Quantum Algorithm for Multi-Objective Optimization","This paper presents a new multi-objective optimization method, which is inspired from the idea of non-dominated sorting genetic algorithm (NSGA) and genetic quantum algorithm (GQA). The GQA has been tested on well known test beds in single objective optimization and compared with the genetic algorithm (GA) in the lead author’s previous work [22]. This paper aims to apply the idea of GQA to multi-objective optimization (MOO). The developed method is called non-dominated sorting genetic quantum algorithm (NSGQA). The developed method is tested with benchmark problems collected from literature, which have characteristics representing various aspects of a MOO problem. Test results show that NSGQA has better performance on most benchmark problems than currently popular MOO methods such as the NSGA. The integration of GQA with MOO, and the systematic comparison with other MOO methods on benchmark problems, should be of general interest to researchers on MOO and to practitioners using MOO methods in design.",2007
"Optimization of a Vehicle Space Frame Under Ballistic Impact Loading","Shock from impact loading may risk the lives of the occupants of a military vehicle and damage the sensitive electronic components within it. A finite element model (FEM) for a space-frame based military vehicle is presented in this paper. An approach is developed to optimize the design of the joints within the space frame structure to reduce the mass of the vehicle while maintaining its structural integrity. The process starts by creating a parametric FEM of the vehicle. The optimization variables are the lengths of joint branches. The effect of joint location within the space frame is also explored. The problem is subject to geometry and stress constraints. Results show that a mass reduction can be achieved without adversely affecting integrity of the vehicle.",2007
"Optimization of Bicycle Frames Using Genetic Algorithms","A bicycle frame is optimized for the lightest weight by using genetic algorithms in this study. Stresses of five rods in the bicycle frame less than the material yielding strength with consideration of the factor of safety are the constraints. A two-dimensional model of the frame is created. Equilibrium equations are derived and loads acting on rods are determined. A known function is used to verify feasibility of the program generated. Effects of the mutation rate, the crossover rate and the number of generation on the mean and the standard deviation of the fitness value are studied. The optimal solutions with the outer diameters and the inner diameters of the front frame rods to be 0.040 m and 0.038 m, respectively, the outer diameters and the inner diameters of the rear frame rods to be 0.024 m and 0.021m, respectively, and the weight of the bicycle frame to be 0.896 kg are recommended for the bicycle frame.",2007
"Generalization of Topological Sensitivity and Its Application to Defeaturing","A particularly challenging problem in CAD/CAE is the handling of small geometric details during finite element analysis (FEA). The presence of such details can significantly increase the computational complexity of FEA, while hindering its automation. Therefore, designers typically resort to ",2007
"A Hybrid Method for Surrogate Model Updating in Engineering Design Optimization","This paper addresses the critical issue of effectiveness, efficiency, and reliability in simulation-based design optimization under surrogate model uncertainty. Specifically, it presents a novel method to build surrogate models iteratively with sufficient fidelity for accurately capturing global optimal design solutions at a minimal cost. The salient feature of the proposed method lies in its unique preference of focusing necessarily high fidelity at potential global optimal regions of surrogate models. The proposed method is the synergic integration of the multiple preference point method, which updates surrogate model at current local optimal points predicted with data-mining techniques in genetic algorithm setup, and the maximum variance point method, which updates surrogate model at the point associated with the maximum prediction variance. Through illustrative comparison studies on thirty different optimization scenarios derived from 15 different test functions, the proposed method demonstrates the tangible reliability advancement. The experimental results indicate that the proposed method can be a reliable updating method in surrogate-model-based design optimization for efficiently locating the global optimal point/points in various kinds of optimization scenarios featured by single/multiple global optimal point/points that may exist at the corners of design space, inside design space, or on the boundaries of design space.",2007
"Pseudo-Hierarchical Multistage Model for System of Systems Design and Operations","This paper describes a multilevel, multistage approach to system of systems design optimization where a system design is linked with system allocation along the multistage decision making horizon. The approach is composed of two parts: pseudo-hierarchical formulation (i.e., how to model the ",2007
"Finite Element Analysis Applied to Ergonomic Design of 2-Piece Aluminum Beverage Cans and Bottles","This paper has introduced the finite element analysis (FEA) into the ergonomic design to evaluate the human feelings numerically and objectively, and then into the optimization design of beverage containers considering human factors. In the design of the end of can (the lid of can), experiments and the FEA of indenting vertically the fingertip pulp by a probe and the tab of end have been done to observe force responses and to study feelings in the fingertip. A numerical simulation of finger lifting the tab for opening the can has also been performed, and discomfort in the fingertip has been evaluated numerically to present the finger-accessibility of the tab. The comparison of finger-accessibility between two kinds of tab ring shape designs showed that the tab that may have a larger contact area with the finger is better. In the design of beverage bottles served hot drinks, the FEA of tactile sensation of heat has been performed to evaluate numerically the touch feeling of the finger when holding the hot bottle. The numerical simulations of embossing process have also been performed to evaluate the formability of various rib-shape designs. The optimum design has then been done considering the hot touch feeling as well as the metal sheet formability.",2007
"Including Preference in Anthropometry-Driven Models for Design","In the design of artifacts that interact with people, the spatial dimensions of the user population are often used to size and engineer the artifact. The variability in body dimensions (called “anthropometry”) is used to indicate how much adjustability or how many sizes are required to accommodate the intended user population. However, anthropometry is not the only predictor of these kinds of interactions. For example, two vehicle drivers with similar body dimensions might have very different preferred locations for the seat. The variability not predicted by body dimensions can be considered “preference”. Well-conceived models considering all sources of variability can can facilitate the application of design automation tools such as optimization and robust design methodologies, resulting in products that are safer, cost effective, and more accessible to broader populations (including people with disabilities). In contrast, poor models and those that fail to include a preference component can produce misleading results that under- or over-approximate accommodation and prescribe inappropriate amounts of adjustability. This paper reviews common methods of designing for human variability, demonstrating the use and strengths and weaknesses of each. This is done in the context of a simple, univariate case study to determine the appropriate allocation of adjustability to achieve a desired accommodation level.",2007
"Evaluation Method of Drinking Ease for Aluminum Beverage Bottles","This paper has investigated effects of the bottle opening size on drinking feelings in order to improve the comfort level of consumers when drinking directly from the opening of aluminum bottle. A survey over 120 subjects has been performed based on a drinking test using three kinds of bottles with opening diameters of 28, 33 and 38 mm, respectively. Two questionnaires have been conducted. Statistical analysis results of Questionnaire 1 have shown that 33-mm opening is best for adult consumers with no matter the type of contents, gender and the mouth size. The factor analysis results of Questionnaire 2 based on Kansei Engineering have shown that drinking feeling is affected by two common factors, which considered as the flow from the bottle to the mouth and the flow adjustability. Moreover, the fluid-dynamics analysis model has been developed to simulate the bottled liquid in a drinking action consisting of survey results and experimental observations of consumers’ drinking actions. Numerical simulations have been performed to understand how consumers control the flow during the drinking actions. It is found that the consumers usually try to realize the ideal and preferable condition by adjusting the inclination angle of the bottle.",2007
"Adaptive Deposition Coverage Toolpath Planning for Metal Deposition Process","Coverage toolpath planning is very critical to deposition quality in layered manufacturing especially for metal deposition processes. The correct choice of toolpath patterns will make it possible to build a fully dense and functional metal part. The major consideration when selecting a toolpath pattern is the complete coverage of the to-be-deposited geometry which means no voids should happen. This paper presents the research on the toolpath coverage efficiency and the strategies to predict the possibility of the occurrence of deposition voids so that the appropriate toolpath pattern can be applied to avoid deposition voids. The contour-parallel offsetting pattern and the adaptive zigzag toolpath pattern will be applied as the alternate options and the final adaptive deposition coverage toolpath will be the combination of these two basic patterns depending on the prediction results of the occurrence of the deposition voids. The experiment has demonstrated that the adaptive toolpath pattern can greatly improve the reliability of the coverage path planning in deposition processes.",2007
"Automated Synthesis of MEMS Fabrication Sequences Using Graph Grammars","The design of any MEMS component is subject to stringent manufacturing constraints. The knowledge about these constraints seems to be available to designers who have experienced the details of MEMS fabrication. In this paper, we put forth the idea of automatically generating a fabrication sequence for surface micro-machined MEMS components using the knowledge stored in grammar rules. As an analogy to CAD tools used in mechanical systems, we envision creating a tool which has the Pro-Engineer approach of determining fabrication sequences for a machine tool based on the final part shape. This tool could be an integral addition to the current MEMS design software so that the designers can freely draft devices and then allow an automated process to determine the fabrication sequence. In this paper we give a brief introduction about the graph grammars. Data from already designed MEMS components is extracted in the form of rules to create an expert system. We have also included an example of generation of the fabrication sequence for several MEMS components.",2007
"Adaptive Slicing of Moving Least Squares Surfaces: Toward Direct Manufacturing of Point Set Surfaces","Rapid advancement of 3D sensing techniques has lead to dense and accurate point cloud of an object to be readily available. The growing use of such scanned point sets in product design, analysis and manufacturing necessitates research on direct processing of point set surfaces. In this paper, we present an approach that enables the direct layered manufacturing of point set surfaces. This new approach is based on adaptive slicing of moving least squares (MLS) surfaces. Salient features of this new approach include: 1) it bypasses the laborious surface reconstruction and avoids model conversion induced accuracy loss; 2) the resulting layer thickness and layer contours are adaptive to local curvature and thus it leads to better surface quality and more efficient fabrication; 3) the MLS surface naturally smoothes the point cloud and allows up-sampling and down-sampling, and thus it is robust even for noisy or sparse point sets. Experimental results of the slicing algorithm on both synthetic and scanned point sets are presented.",2007
"Product Reverse Engineering Based on Growth Design Process","Current reverse engineering approach is an effective way for technology progress of developing countries. Based on analysis of existing reverse engineering technology, a new concept of Product Reverse Engineering (PRE) is proposed and its theoretical framework is discussed first in this paper in order to extend its application from components to the overall product structure and design process. Then a brief introduction is made to the technical system architecture and key techniques for PRE, which include the rapid solid modeling, integrating with existing CAD systems through STEP file, assembly modeling for conceptual structure, and reverse design process reconstruction. Finally, a prototype system PRE-DARFAD is developed with initial verification by a fixture design example.",2007
"High Performance Dirichlet Parametrization Through Triangular Bezier Surface Interpolation for Deformation of CAE Meshes",,2007
